Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Andrew McCutchen",,94,406,355.111,82.4066,51.6674,17.0539,0.454884,13.2304,46.5743,47.285,44.2666,0.683367,94.1543,3.27842,2.88927,0.455023,7.44176,2.1826,0.771675,0.232059,0.109031,0.231907,0.47015,0.320437,0.394416,0.313992,0.714853,0.162357,2.82745,0.276026,,-0.529952,48.281,0.308927,100.404,-0.529952,0,-0.33586585521698,-9.153895378112793,0.434933,745.0599975585938,,,,,,,417.7,4.443617021,417.7,4.443617021,,,,,,,,,,,,,,,,,,,"Andrew McCutchen","9847",457705
"Heriberto Hernández","MIA",97,411.824,364.268,83.9472,51.6934,17.7199,1.55731,12.9766,45.5929,47.074,38.594,1.50849,116.787,4.26719,2.84569,1.849,7.05989,3.01263,0.866547,0.230454,0.0937147,0.283584,0.330466,0.309308,0.394522,0.307077,0.703829,0.164067,3.89609,0.299012,,-0.3666,46.6615,-1.99871,94.602,-0.3666,0,-3.0013329684734344,-6.486625671386719,0.431096,501.6700134277344,,,,,,,424.1,4.372164948,424.1,4.372164948,,,,,,,,,,,,,,,,,,,"Heriberto Hernandez","24878",681715
"Pavin Smith","ARI",100,428.882,375.712,87.7389,56.4011,17.8038,1.21315,12.3207,48.1012,51.0592,47.4887,1.42064,107.013,2.23753,3.04305,0.401017,7.93666,2.13646,0.723195,0.233527,0.110727,0.249515,0.443768,0.32082,0.385751,0.310387,0.706571,0.152224,3.25909,0.290716,,-0.560108,49.7466,-0.929136,97.2258,-0.560108,0,-1.970250427722931,-8.114296913146973,0.428123,487.8900146484375,,,,,,,435.5,4.355,435.5,4.355,,,,,,,,,,,,,,,,,,,"Pavin Smith","19892",656976
"Daniel Schneemann","CLE",52,220.292,196.988,43.5861,28.5948,8.64118,0.68299,5.6672,24.3116,21.5152,20.0866,0.238279,58.725,1.18353,1.34309,0.690359,3.88369,4.09616,1.16962,0.221263,0.0911817,0.266578,0.342045,0.295336,0.358371,0.288374,0.653708,0.137109,4.62507,0.283106,,0.0126328,21.6147,-4.41443,84.3782,0.0126328,0,-4.043412736617029,0.6018518209457397,0.423627,626.219970703125,,,,,,,205.4,3.95,205.4,3.95,,,,,,,,,,,,,,,,,,,"Daniel Schneemann","25180",682177
"Luke Raley","SEA",57,241.074,211.488,46.6795,28.9842,9.0148,0.535313,8.14521,28.1399,26.5845,18.4153,0.249657,71.7393,8.41921,1.35295,1.39936,4.32691,5.05902,1.11911,0.22072,0.0763883,0.297581,0.256697,0.306723,0.383949,0.304676,0.690673,0.16323,5.09256,0.289827,,0.18666,26.8448,-1.64,100.955,0.18666,0,0.45809318125247955,-4.850529193878174,0.399526,560.780029296875,,,,,,,243.9,4.278947368,243.9,4.278947368,,,,,,,,,,,,,,,,,,,"Luke Raley","19354",670042
"Andruw Monasterio","MIL",41,173.193,156.918,36.8981,24.8731,7.10835,0.48708,4.42959,18.7285,19.6723,13.0445,0.146714,41.9667,1.6911,1.29932,0.24066,2.37307,3.71899,1.20931,0.235143,0.0753174,0.242312,0.310829,0.298542,0.371337,0.293879,0.66988,0.136194,4.67521,0.290363,,-0.0119496,17.7676,-2.69651,87.6561,-0.0119496,0,-2.545773845165968,0.6833333373069763,0.398992,638.5599975585938,,,,,,,157.9,3.851219512,157.9,3.851219512,,,,,,,,,,,,,,,,,,,"Andruw Monasterio","19455",655316
"Edouard Julien","MIN",44,186.516,161.582,37.0373,25.5404,6.92479,0.634107,3.93803,21.2355,16.8622,21.7862,0.456258,56.6962,1.59217,1.07541,0.480215,3.45374,2.11775,0.693032,0.229218,0.116807,0.303976,0.384263,0.324754,0.353038,0.302479,0.677792,0.12382,4.2735,0.32443,,-0.180192,20.4367,-1.60152,92.1526,-0.180192,0,-1.9052968472242355,-0.6287151575088501,0.39754,747.5,,,,,,,181.8,4.131818181,181.8,4.131818181,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Nick Castellanos","PHI",60,255.623,235.809,59.9868,39.7048,11.8206,0.677104,7.78426,28.5298,31.74,15.0118,0.214074,57.9399,2.24986,2.28372,0.268711,4.46846,1.87567,0.64342,0.254387,0.0587261,0.226661,0.259092,0.302514,0.40929,0.30816,0.711805,0.154903,3.68673,0.302854,,-0.263018,29.1879,-1.01591,95.0742,-0.263018,0,-1.755353957414627,-2.877877950668335,0.396094,363.3299865722656,,,,,,,267.7,4.461666666,267.7,4.461666666,,,,,,,,,,,,,,,,,,,"Nick Castellanos","11737",592206
"Jeferson Quero","MIL",31,120.74,111.756,27.0392,18.1966,5.43774,0.317737,3.08715,12.1541,14.7087,6.99008,0.185648,23.505,0.851203,0.953871,0.18959,1.97695,1.45167,0.274806,0.241949,0.0578935,0.194674,0.297387,0.289343,0.379165,0.290595,0.668508,0.137216,3.91948,0.278133,,0.00712845,12.0647,-2.20172,85.4069,0.00712845,-0.46,-2.0811708196997643,1.9319751560688019,0.395731,589.5,,,,,,,107.8,3.477419354,107.8,3.477419354,,,,,,,,,,,,,,,,,,,"Jeferson Quero","sa3015407",691620
"Jose Iglesias",,53,231,210.854,54.5958,42.2347,9.01408,1.14882,2.19821,23.8985,20.4545,10.8795,0.145398,39.1963,3.32642,1.29821,1.20205,5.82101,2.7403,0.891614,0.258927,0.0470973,0.169681,0.277564,0.303951,0.34385,0.285912,0.647801,0.0849229,4.53064,0.306854,,-0.188713,22.2038,-5.0906,81.1153,-0.188713,0,-5.344651058316231,1.313598871231079,0.387456,999,,,,,,,192.5,3.632075471,192.5,3.632075471,,,,,,,,,,,,,,,,,,,"Jose Iglesias","10231",578428
"Samuel Basallo","BAL",107,443.024,407.248,97.0311,63.6485,18.6827,0.94591,13.7541,49.2868,50.4765,29.1433,1.70267,98.0698,2.77646,3.04793,0.807851,8.39681,4.17988,1.43505,0.23826,0.0657827,0.221365,0.297169,0.291602,0.390101,0.295234,0.681702,0.15184,3.69414,0.279011,,-0.371373,45.9365,-6.41015,89.3638,-0.371373,-2.53,-5.925120919942856,-5.582282066345215,0.382727,172.61000061035156,,,,,,,429.4,4.013084112,429.4,4.013084112,,,,,,,,,,,,,,,,,,,"Samuel Basallo","28824",694212
"Keibert Ruiz","WSN",81,309.269,287.312,66.202,47.5892,13.0179,0,5.59495,25.2722,32.8152,15.1109,0.349481,33.0194,3.61771,2.85818,0.371034,6.23493,0.874753,0.531333,0.230419,0.04886,0.106766,0.457637,0.274947,0.334148,0.267412,0.609095,0.10373,1.94828,0.240929,,-0.478141,25.0818,-11.4608,68.7912,-0.478141,-0.91,-11.917668282985687,5.339999973773956,0.379764,393,,,,,,,232.8,2.874074074,232.8,2.874074074,,,,,,,,,,,,,,,,,,,"Keibert Ruiz","19610",660688
"Darell Hernaiz","ATH",44,185.354,169.279,43.3897,32.0226,7.99071,0.785976,2.59039,20.5869,16.1675,11.8756,0.334907,29.6534,1.20536,1.45541,1.53866,3.87597,3.89806,1.20806,0.256321,0.0640699,0.159982,0.400481,0.307214,0.358719,0.292318,0.665933,0.102398,4.79733,0.2946,,-0.010658,18.7802,-3.12079,83.091,-0.010658,0,-3.704619349911809,1.0310927629470825,0.379176,650.1099853515625,,,,,,,172.7,3.925,172.7,3.925,,,,,,,,,,,,,,,,,,,"Darell Hernaiz","26224",687231
"Mark Vientos","NYM",138,586.878,535.888,124.427,77.5422,23.1066,0.638369,23.1402,63.9077,73.7769,40.9863,0.993073,156.152,4.77587,4.70436,0.523035,10.9909,0.764814,0.318069,0.232189,0.069838,0.266072,0.262478,0.29025,0.407233,0.301716,0.697483,0.175044,2.08973,0.280341,,-0.784752,63.9411,-5.403,95.5713,-0.784752,0,-3.865230977535248,-12.001089096069336,0.374386,264.1700134277344,,,,,,,586.9,4.25289855,586.9,4.25289855,,,,,,,,,,,,,,,,,,,"Mark Vientos","22184",668901
"Nathaniel Lowe",,87,378,331.756,79.1233,55.5229,13.1942,0.872807,9.53339,41.4752,39.6349,41.3341,1.16594,92.1952,2.17078,2.40532,0.333381,8.15283,1.12061,0.361962,0.238498,0.109349,0.243903,0.448332,0.324699,0.369739,0.307202,0.694438,0.131241,2.6712,0.299397,,-0.57016,42.8674,-1.7962,95.7402,-0.57016,0,-2.4732795357704163,-6.712963104248047,0.369032,527.1099853515625,,,,,,,378.7,4.352873563,378.7,4.352873563,,,,,,,,,,,,,,,,,,,"Nathaniel Lowe","19566",663993
"Dane Myers","CIN",57,241.235,221.719,54.1728,37.9002,9.2225,0.672225,6.37787,27.5994,25.355,14.969,0.0696782,59.7182,2.66578,1.56653,0.314213,4.16793,7.31257,2.33359,0.244331,0.0620516,0.247552,0.25066,0.298055,0.378287,0.295937,0.676342,0.133956,5.18203,0.304059,,0.140703,25.1511,-3.35265,83.4317,0.140703,0,-4.596383571624756,0.17592589557170868,0.368885,724.3300170898438,,,,,,,230.3,4.040350877,230.3,4.040350877,,,,,,,,,,,,,,,,,,,"Dane Myers","22054",667472
"Andy Ibáñez",,45,196,180.058,43.1113,29.3416,8.4356,0.612692,4.72143,20.9023,20.6739,12.1177,0.0668262,37.7279,1.99464,1.37109,0.458775,3.28282,2.5059,0.849527,0.23943,0.0618249,0.192489,0.321186,0.292642,0.371751,0.290656,0.664393,0.13232,4.2325,0.276227,,-0.133143,19.5945,-3.56443,84.3739,-0.133143,0,-3.753013402223587,0.6944444179534912,0.365759,999,,,,,,,181.6,4.035555555,181.6,4.035555555,,,,,,,,,,,,,,,,,,,"Andy Ibanez","18819",628451
"Nathan Lukes","TOR",75,317.126,286.114,72.4394,53.6983,12.2812,1.40023,5.05967,35.177,28.8529,23.6874,1.06741,49.7941,2.25555,2.06314,3.00577,7.34898,3.10551,0.901518,0.253184,0.0746941,0.157017,0.475708,0.3132,0.358948,0.295658,0.672148,0.105764,4.29815,0.288783,,-0.266804,32.9916,-4.47929,88.8153,-0.266804,0,-4.447298228740692,-2.969001531600952,0.357957,501.6099853515625,,,,,,,285.6,3.808,285.6,3.808,,,,,,,,,,,,,,,,,,,"Nathan Lukes","18123",664770
"Hyeseong Kim","LAD",78,337.217,313.003,76.6733,56.9822,13.5161,2.54224,3.63276,39.5453,27.8264,19.6447,0.652107,72.7178,1.56053,2.29113,0.717529,5.81815,11.9843,2.58098,0.24496,0.0582553,0.215641,0.270149,0.290873,0.339205,0.276591,0.630078,0.0942448,6.54856,0.305681,,0.828044,29.8613,-9.98351,75.5678,0.828044,0,-8.93680202960968,1.2037036418914795,0.356681,459.94000244140625,,,,,,,293.9,3.767948717,293.9,3.767948717,,,,,,,,,,,,,,,,,,,"Hyeseong Kim","35322",808975
"Enrique Hernández",,81,350,318.814,72.2144,45.7814,14.8602,0.587421,10.9852,35.9306,40.7797,24.7112,0.0993055,79.9406,2.42029,2.83681,0.881377,5.482,0.882158,0.323627,0.22651,0.0706033,0.228402,0.309119,0.284836,0.380176,0.289893,0.665012,0.153666,2.64452,0.265377,,-0.436791,34.7733,-6.58191,83.8496,-0.436791,0,-7.117697566747665,-1.399999976158142,0.340477,741.9400024414062,,,,,,,319.7,3.94691358,319.7,3.94691358,,,,,,,,,,,,,,,,,,,"Enrique Hernandez","10472",571771
"Alex Call","LAD",62,266.963,232.304,54.427,38.0648,10.3632,0.824696,5.17435,31.5983,23.8898,26.6671,0.256277,49.2543,3.53559,2.09648,2.3602,4.90829,4.57817,1.55718,0.234292,0.0998904,0.184499,0.541416,0.319836,0.352825,0.299712,0.672661,0.118533,4.59607,0.273669,,-0.171044,28.6517,-2.89211,91.4066,-0.171044,0,-2.890042930841446,-2.668940782546997,0.33998,748,,,,,,,249,4.016129032,249,4.016129032,,,,,,,,,,,,,,,,,,,"Alex Call","19296",669743
"Isiah Kiner-Falefa",,79,343,318.426,79.935,62.5505,12.936,1.14198,3.3066,36.3826,27.6201,15.0567,0.187422,58.8188,4.35529,2.03001,2.51065,8.03342,10.0367,3.27391,0.251031,0.0438971,0.171483,0.255985,0.29231,0.329981,0.274857,0.622292,0.0789499,5.25284,0.296629,,0.126767,29.8905,-10.6376,73.5207,0.126767,0,-10.607834249734879,2.3138699531555176,0.339129,594.219970703125,,,,,,,269.2,3.407594936,269.2,3.407594936,,,,,,,,,,,,,,,,,,,"Isiah Kiner-Falefa","16512",643396
"Jake Bauers","MIL",83,353.314,307.917,63.8861,37.8325,12.365,1.08496,12.6037,41.3502,43.2184,40.1079,0.856776,106.508,2.98019,1.89287,0.4159,3.98833,8.35901,2.51221,0.207478,0.113519,0.301454,0.376572,0.303131,0.377478,0.299839,0.680609,0.17,4.80146,0.268919,,0.114452,37.9556,-3.79114,91.7391,0.114452,0,-3.344804272055626,-5.098341941833496,0.338828,500.44000244140625,,,,,,,348.9,4.203614457,348.9,4.203614457,,,,,,,,,,,,,,,,,,,"Jake Bauers","15194",641343
"Starling Marte",,73,315,285.898,73.9472,53.107,12.504,1.04713,7.28899,38.4168,31.0766,19.2451,0.250104,66.8727,5.87093,1.83812,2.1481,6.94503,9.38617,3.12774,0.258649,0.0610954,0.212294,0.287786,0.316646,0.386195,0.308383,0.702841,0.127546,5.26043,0.312108,,0.08162,36.0247,-1.19499,96.5509,0.08162,0,-1.20247470587492,-6.183470249176025,0.335075,744.8900146484375,,,,,,,321.3,4.401369863,321.3,4.401369863,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"Thomas Saggese","STL",52,219.742,203.331,49.3829,34.185,10.0629,1.13558,3.99938,22.418,21.8384,11.8137,0.356924,56.8832,2.33127,1.67838,0.586941,3.23541,2.21443,0.720819,0.242869,0.0537619,0.258864,0.207684,0.289877,0.362536,0.284814,0.652413,0.119668,4.30234,0.314885,,-0.169004,20.9257,-5.03851,82.8397,-0.169004,0,-4.638211607933044,0.6018518209457397,0.335022,538.219970703125,,,,,,,186.7,3.590384615,186.7,3.590384615,,,,,,,,,,,,,,,,,,,"Thomas Saggese","27883",695336
"Jake McCarthy","ARI",52,221.358,200.454,50.6903,37.0995,8.40989,2.42887,2.752,27.2934,18.4276,13.7446,0.375364,40.7801,3.37053,1.35955,2.42937,4.13072,10.8064,1.85435,0.252877,0.0620921,0.184226,0.337043,0.309714,0.360251,0.294664,0.669965,0.107374,7.30152,0.302867,,1.04647,22.8499,-3.3053,86.4552,1.04647,0,-2.5070985555648804,-1.604938268661499,0.332783,641,,,,,,,214.7,4.128846153,214.7,4.128846153,,,,,,,,,,,,,,,,,,,"Jake McCarthy","21622",664983
"Tyrone Taylor","NYM",97,414.267,381.454,86.5143,56.0956,18.141,2.87854,9.39916,46.3163,37.9283,21.2057,0.620505,95.496,7.04633,2.76514,1.79567,4.79392,11.2058,2.98941,0.226802,0.0511886,0.230518,0.222059,0.278241,0.363373,0.279822,0.641614,0.136571,5.99097,0.276078,,0.464212,37.7709,-11.1778,80.5732,0.464212,0,-9.074208676815033,-1.4969135522842407,0.32859,731.3900146484375,,,,,,,356.6,3.676288659,356.6,3.676288659,,,,,,,,,,,,,,,,,,,"Tyrone Taylor","13675",621438
"Jonny DeLuca","TBR",63,268.264,245.922,57.8328,38.2223,11.7568,1.75349,6.1002,30.6204,26.4167,16.7998,0.753624,54.1448,2.83843,1.73018,0.973681,3.46543,9.18293,2.29514,0.235167,0.0626241,0.201834,0.310275,0.289838,0.371651,0.288136,0.66149,0.136484,6.09466,0.276044,,0.519685,26.27,-5.42744,82.1479,0.519685,0,-5.1248109340667725,-0.9223647117614746,0.325972,607.6099853515625,,,,,,,252.9,4.014285714,252.9,4.014285714,,,,,,,,,,,,,,,,,,,"Jonny DeLuca","26365",676356
"Chris Taylor",,63,273,242.747,52.4398,34.0504,10.3947,1.13687,6.85779,30.8637,26.2085,23.185,0.161638,86.6767,3.81386,1.58803,0.677601,3.32504,6.42195,1.98029,0.216027,0.0849266,0.317497,0.267488,0.292771,0.352967,0.285826,0.645738,0.13694,5.28533,0.302267,,0.0714657,26.2218,-6.03525,81.0561,0.0714657,0,-6.041004464030266,-0.024928806349635124,0.324695,999,,,,,,,235.5,3.738095238,235.5,3.738095238,,,,,,,,,,,,,,,,,,,"Chris Taylor","13757",621035
"Sam Haggerty","TEX",58,245.385,219.549,53.5687,38.4475,10.7026,1.31552,3.10307,30.9549,17.9898,20.1898,0.512116,51.7468,2.90447,1.41389,1.32778,3.98262,14.113,3.32727,0.243994,0.082278,0.21088,0.390165,0.314119,0.347128,0.293319,0.661246,0.103133,6.56418,0.303803,,1.05713,25.0622,-3.93198,88.0058,1.05713,0,-2.411776304244995,-2.8840878009796143,0.322273,999,,,,,,,235.4,4.058620689,235.4,4.058620689,,,,,,,,,,,,,,,,,,,"Sam Haggerty","18054",664059
"Angel Martínez","CLE",57,240.944,219.356,50.438,34.3731,9.89934,0.93633,5.22921,24.784,22.6928,15.0811,0.304883,49.6307,2.48817,1.91506,2.10343,3.90191,4.0218,1.21398,0.229936,0.0625915,0.205984,0.303866,0.284739,0.355119,0.280363,0.639858,0.125183,4.56181,0.271669,,-0.0336795,22.074,-6.39544,78.8596,-0.0336795,0,-6.037137508392334,0.8796296119689941,0.32079,580.6699829101562,,,,,,,198.5,3.48245614,198.5,3.48245614,,,,,,,,,,,,,,,,,,,"Angel Martinez","26540",682657
"Gavin Lux","CIN",109,461.792,410.513,103.437,73.2696,20.4575,2.40314,7.30659,50.331,44.2074,45.5669,0.45475,97.2789,2.06848,3.17491,0.468665,9.77349,3.84166,1.16887,0.25197,0.0986741,0.210655,0.468415,0.327476,0.366908,0.307349,0.694384,0.114938,3.96364,0.310998,,-0.505512,52.4249,-2.13941,91.249,-0.505512,0,-5.295121431350708,-6.954348564147949,0.318648,584.780029296875,,,,,,,449.8,4.126605504,449.8,4.126605504,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Santiago Espinal","CIN",45,196,179.001,44.6856,33.6068,7.57135,0.66917,2.83831,20.176,17.5114,12.4244,0.15777,26.6485,1.22655,1.45256,1.89567,3.91088,2.66482,0.925623,0.249639,0.0633899,0.135962,0.466234,0.300542,0.346983,0.285361,0.647525,0.0973438,4.21994,0.277196,,-0.157034,18.7518,-4.40708,80.7363,-0.157034,0,-4.619557619094849,1.091269850730896,0.317701,999,,,,,,,172,3.822222222,172,3.822222222,,,,,,,,,,,,,,,,,,,"Santiago Espinal","19997",669289
"Luis Arraez",,141,609,561.21,165.468,136.132,24.7758,3.96098,0.599609,64.2363,54.3944,33.8185,3.17981,22.7673,3.78775,5.36132,4.8222,14.4256,8.42945,3.02894,0.294842,0.0555312,0.0373848,1.4854,0.336117,0.35631,0.303763,0.692427,0.0614682,4.39474,0.303511,,-0.680486,67.3633,-4.59471,93.3772,-0.680486,0,-5.44745808839798,-12.13016128540039,0.310372,286.2200012207031,,,,,,,588.5,4.173758865,588.5,4.173758865,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Leo Rivas","SEA",42,179.084,155.025,33.2143,24.672,6.26102,0.502471,1.77882,18.7455,11.6315,19.7636,0.309812,43.6247,1.3062,1.11294,1.87613,2.86992,6.49356,1.67815,0.214251,0.11036,0.243599,0.453037,0.306331,0.295544,0.273745,0.601875,0.0812928,5.32823,0.283882,,0.311555,15.4445,-5.71564,79.648,0.311555,0,-3.984162539243698,0.8475782871246338,0.30972,747.9400024414062,,,,,,,140.5,3.345238095,140.5,3.345238095,,,,,,,,,,,,,,,,,,,"Leo Rivas","21009",660844
"C.J. Kayfus","CLE",99,419.931,375.875,86.31,55.6369,17.9592,1.70152,11.0123,46.2424,43.627,34.8165,0.709692,115.42,5.33302,2.77242,1.1338,6.61857,5.28831,1.50628,0.229624,0.08291,0.274855,0.30165,0.301959,0.37435,0.296939,0.676309,0.144726,4.51241,0.298545,,-0.186852,44.1236,-5.49454,90.2788,-0.186852,0,-4.99823160469532,-6.436703205108643,0.308821,457.55999755859375,,,,,,,396.5,4.005050505,396.5,4.005050505,,,,,,,,,,,,,,,,,,,"C.J. Kayfus","33704",692216
"Alex Jackson","MIN",42,163.818,148.969,29.6519,17.5317,6.5578,0.153021,5.40931,16.0129,18.4244,10.6591,0.241672,51.2482,2.75986,0.973562,0.45663,2.43251,0.561541,0.193454,0.199048,0.0650667,0.312837,0.207989,0.263654,0.354058,0.2706,0.617712,0.155011,2.69744,0.259877,,-0.169645,13.7097,-5.64666,70.1924,-0.169645,0,-5.92484949529171,3.2407407760620117,0.302255,750.6699829101562,,,,,,,130.2,3.1,130.2,3.1,,,,,,,,,,,,,,,,,,,"Alex Jackson","17276",656577
"Jimmy Crooks","STL",21,81.4221,73.723,17.612,12.1086,3.55927,0.260571,1.68361,8.42035,8.20424,5.77986,0.208185,20.1649,1.09794,0.510362,0.31095,1.62083,0.327005,0.0754426,0.238895,0.0709863,0.247659,0.286629,0.301929,0.362753,0.292071,0.664683,0.123859,3.31443,0.304065,,-0.0894617,8.23347,-1.38719,87.8112,-0.0894617,-0.11,-1.2657031938433647,1.5103703886270523,0.30219,554.6699829101562,,,,,,,78.2,3.723809523,78.2,3.723809523,,,,,,,,,,,,,,,,,,,"Jimmy Crooks","31354",699625
"Austin Slater",,45,196,173.423,40.9232,28.3517,7.06185,0.754865,4.75473,22.7021,19.1352,18.4219,0.00000196,57.4533,2.56781,1.08258,0.504364,3.99378,2.52258,0.777631,0.235973,0.0939892,0.293129,0.320641,0.316697,0.367649,0.303512,0.684346,0.131677,4.51309,0.322076,,-0.139672,21.6402,-1.51869,93.2048,-0.139672,0,-1.7138014882802963,-2.0833332538604736,0.290194,999,,,,,,,195.5,4.344444444,195.5,4.344444444,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"Luis Urías",,39,168,148.094,32.71,22.5502,5.92531,0.25219,3.98227,17.2943,16.7903,14.746,0.073967,31.5179,3.58033,1.21866,0.202514,3.17302,1.04857,0.443007,0.220873,0.087774,0.187607,0.467862,0.304442,0.34496,0.289805,0.649402,0.124087,2.98883,0.252413,,-0.24107,16.6791,-3.17136,83.789,-0.24107,0,-3.4599473774433136,0.6018518209457397,0.289314,999,,,,,,,150.7,3.864102564,150.7,3.864102564,,,,,,,,,,,,,,,,,,,"Luis Urias","16622",649966
"Jahmai Jones","DET",36,150.329,132.284,32.2369,19.9518,7.04113,0.362806,4.88117,18.9394,16.3696,13.9089,0.127178,35.1524,2.26701,0.940229,0.9288,2.43878,3.16013,0.9167,0.243696,0.0925235,0.233837,0.395675,0.324049,0.413106,0.32228,0.737155,0.169411,4.848,0.293547,,0.0189564,18.8885,1.12598,106.3,0.0189564,0,1.1351821087300777,-3.4848484992980957,0.288971,743.4400024414062,,,,,,,165.4,4.594444444,165.4,4.594444444,,,,,,,,,,,,,,,,,,,"Jahmai Jones","18872",663330
"Jorge Mateo",,58,252,232.323,50.6242,32.6378,11.2416,1.27196,5.4729,33.9781,18.7193,13.0321,0.263965,70.4994,2.00362,1.52554,2.58384,1.84634,22.2027,4.42119,0.217905,0.0517148,0.279759,0.184855,0.263817,0.347914,0.266733,0.611731,0.13001,8.15513,0.285992,,2.31701,20.2983,-9.47741,67.9404,2.31701,0,-7.231680870056152,1.491769552230835,0.285335,745.4400024414062,,,,,,,213.8,3.686206896,213.8,3.686206896,,,,,,,,,,,,,,,,,,,"Jorge Mateo","17273",622761
"José Tena","WSN",55,230.019,212.129,51.4803,36.9441,9.99027,0.827413,3.7185,22.9889,21.8873,13.9666,0.340122,57.8607,1.50585,1.39154,1.02631,4.6263,4.74764,1.51968,0.242684,0.0607195,0.251547,0.241384,0.292379,0.350169,0.282105,0.642548,0.107485,4.62371,0.314344,,-0.0165993,21.3984,-5.78013,78.8559,-0.0165993,0,-5.780904445797205,0.898692786693573,0.283465,999,,,,,,,197.8,3.596363636,197.8,3.596363636,,,,,,,,,,,,,,,,,,,"Jose Tena","23691",677588
"Leo Jiménez","TOR",18,75.8345,67.1934,16.254,11.3061,2.96837,0.194453,1.78514,8.7212,7.70517,5.58995,0.0740266,16.1089,2.37275,0.515604,0.162712,1.6047,0.63337,0.205741,0.241899,0.0737126,0.212422,0.34701,0.320024,0.371565,0.306436,0.691588,0.129666,4.01893,0.290453,,-0.0842979,8.55288,-0.407543,96.2397,-0.0842979,0,-0.4203899949789047,0.5303030014038086,0.278291,999,,,,,,,76,4.222222222,76,4.222222222,,,,,,,,,,,,,,,,,,,"Leo Jimenez","23782",677870
"Kristian Campbell","BOS",34,143.441,127.418,31.8891,22.7823,5.34292,0.464566,3.29933,16.5648,14.6956,13.1553,0.330806,35.1568,1.8152,0.844802,0.208033,3.0987,2.18128,0.783029,0.250272,0.0917118,0.245096,0.374188,0.327156,0.377177,0.310907,0.704333,0.126905,4.26166,0.318348,,-0.131455,16.6985,-0.250188,94.5198,-0.131455,0,-1.0579510778188705,-1.174309253692627,0.276731,425.1099853515625,,,,,,,140.9,4.144117647,140.9,4.144117647,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Mark Canha",,44,189,165.302,38.9995,27.1065,7.55505,0.600397,3.73759,21.1548,17.8864,16.2638,0.187494,36.6202,5.75728,1.3863,0.290228,4.24704,2.2115,0.697075,0.235928,0.0860517,0.193758,0.44412,0.323357,0.356729,0.303511,0.680086,0.1208,4.24896,0.279124,,-0.16625,20.8672,-1.4646,93.2042,-0.16625,0,-1.684308260679245,-2.0370371341705322,0.273709,999,,,,,,,186.9,4.247727272,186.9,4.247727272,,,,,,,,,,,,,,,,,,,"Mark Canha","11445",592192
"Otto Kemp","PHI",45,193.445,174.892,41.7287,26.548,8.68223,0.855274,5.64312,22.5384,22.1721,12.7185,0.701506,53.4288,4.23502,1.37766,0.221267,2.97873,3.48506,1.02289,0.238597,0.0657475,0.276197,0.238046,0.303701,0.394819,0.303947,0.698521,0.156223,5.03954,0.307903,,-0.00443109,21.4265,-1.43043,92.1885,-0.00443109,0,-1.7953990274108946,-1.9841269254684448,0.271785,606.1099853515625,,,,,,,202.3,4.495555555,202.3,4.495555555,,,,,,,,,,,,,,,,,,,"Otto Kemp","31792",805249
"César Salazar","HOU",42,165.567,147.755,30.4447,21.8208,6.30795,0.134751,2.18117,14.6155,13.8817,11.6789,0.327242,31.661,3.85909,1.59335,0.679915,2.99044,0.752151,0.286549,0.206048,0.0705387,0.191228,0.368872,0.278874,0.29485,0.257938,0.573724,0.0888019,2.85917,0.244692,,-0.211387,12.1539,-7.40905,62.8031,-0.211387,1.16,-7.469971254467964,4.400740742683411,0.269011,999,,,,,,,106.1,2.526190476,106.1,2.526190476,,,,,,,,,,,,,,,,,,,"Cesar Salazar","21587",663967
"Alex Freeland","LAD",44,189.684,169.296,36.5709,24.343,6.9026,0.598165,4.72719,22.1026,18.3783,16.6671,0.304161,53.6663,2.20021,1.11641,0.404944,2.9285,3.77021,1.17737,0.216018,0.0878676,0.282924,0.31057,0.292891,0.347625,0.28366,0.640516,0.131607,4.89896,0.284271,,-0.0113658,17.8857,-4.52697,80.4107,-0.0113658,0,-4.4153317073360085,0.7293094992637634,0.268553,653.8300170898438,,,,,,,173,3.931818181,173,3.931818181,,,,,,,,,,,,,,,,,,,"Alex Freeland","31665",690976
