Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Albert Suárez","BAL",1,1,0,4.16089,22,0,0,1,,22,94,22,11,10,3,6,,1,19,7.82497,2.5668,3.04853,1.226,0.20397,0.0669077,0.13706239312887192,0.258894,1.30636,0.301136,0.724289,,,4.12191,0.00583886,-0.0137486,999,,,,,,,89.7,4.077272727272727,92,4.181818181818182,,,,,,,,,,,,,,,,,,,"Albert Suarez","6175",544150
"Trey Supak","TEX",1,1,0,4.14943,18,0,0,1,,18,76,18,9,8,3,5,,1,15,7.3366,2.34765,3.12508,1.279,0.192382,0.0615608,0.13082166016101837,0.255104,1.26192,0.289516,0.720311,,,4.29154,0.00566288,-0.00977073,999,,,,,,,65.50000000000001,3.6388888888888897,67,3.7222222222222223,,,,,,,,,,,,,,,,,,,"Trey Supak","sa828707",657022
"Will Johnston","ATH",1,0,0,4.05066,10,0,0,1,,10,43,9,5,5,1,5,,0,10,8.69976,4.12002,2.11158,1.11,0.223583,0.105884,0.117699034512043,0.242307,1.38586,0.29368,0.741226,,,4.28482,0.00561369,0.00183753,999,,,,,,,47.300000000000004,4.73,46,4.6,,,,,,,,,,,,,,,,,,,"Will Johnston","sa3022940",690658
"Daysbel Hernández","ATL",2,2,0,4.13147,42,0,0,1,,42,184,37,21,19,5,22,,2,46,9.78079,4.78599,2.04363,1.04,0.248432,0.121564,0.1268681138753891,0.234819,1.42315,0.299117,0.736029,,,4.19921,0.00491928,0.00349597,999,,,,,,,177.10000000000002,4.216666666666667,169,4.023809523809524,,,,,,,,,,,,,,,,,,,"Daysbel Hernandez","20271",678226
"Shane Murphy","CHW",1,1,0,4.15481,24,0,0,1,,24,102,25,12,11,4,6,,1,18,6.59389,2.2761,2.89701,1.332,0.172687,0.0596087,0.11307844892144203,0.26221,1.29083,0.28915,0.731897,,,4.4466,0.00456666,-0.00523184,999,,,,,,,82.40000000000003,3.433333333333335,87,3.625,,,,,,,,,,,,,,,,,,,"Shane Murphy","sa3020389",690294
"Bradgley Rodriguez","SDP",2,2,0,4.19224,39,0,0,1,,39,170,37,20,18,5,19,,2,36,8.22508,4.27895,1.92222,1.084,0.209191,0.108828,0.10036328434944153,0.244953,1.41693,0.292269,0.731072,,,4.44863,0.00416751,-0.0369326,999,,,,,,,143.90000000000003,3.6897435897435904,143,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Bradgley Rodriguez","29107",699134
"Tyler Ferguson","ATH",3,3,0,4.25134,52,0,1,6,,52,227,48,26,25,7,24,,3,51,8.83054,4.22817,2.0885,1.156,0.225178,0.107818,0.11736031621694565,0.24191,1.39807,0.29323,0.730657,,,4.4027,0.00408898,0.00974716,999,,,,,,,223.90000000000003,4.305769230769231,219,4.211538461538462,,,,,,,,,,,,,,,,,,,"Tyler Ferguson","19481",621053
"Jhancarlos Lara","ATL",1,1,0,3.97668,12,0,0,1,,12,53,11,6,5,1,7,,1,13,9.87053,5.23815,1.88435,0.871,0.248959,0.132119,0.11683975160121918,0.233476,1.46097,0.304213,0.739136,,,4.12165,0.00396599,0.000998849,999,,,,,,,53.90000000000001,4.491666666666668,53,4.416666666666667,,,,,,,,,,,,,,,,,,,"Jhancarlos Lara","sa3019367",702910
"Joe Jacques","NYM",0,0,0,3.74826,8,0,0,1,,8,35,8,4,3,1,3,,0,6,7.29079,3.48435,2.09244,0.867,0.187293,0.0895093,0.09778336435556412,0.253919,1.3713,0.298987,0.73799,,,4.11553,0.00390587,-0.00467464,999,,,,,,,33.10000000000001,4.137500000000001,34,4.25,,,,,,,,,,,,,,,,,,,"Joe Jacques","25178",682175
"Zach Pop","PHI",3,3,0,4.17548,52,0,0,7,,52,225,54,26,24,6,19,,2,41,7.09293,3.3169,2.13842,1.033,0.181973,0.0850968,0.09687618911266327,0.263458,1.40102,0.304271,0.721436,,,4.2869,0.00376304,0.0159444,999,,,,,,,217.6,4.184615384615385,229,4.403846153846154,,,,,,,,,,,,,,,,,,,"Zach Pop","20185",647315
"Jake Bennett","BOS",0,0,0,4.18536,8,0,0,1,,8,34,8,4,4,1,3,,0,6,7.19651,3.03761,2.36913,1.081,0.185509,0.0783023,0.10720645636320114,0.263322,1.37332,0.303825,0.721216,,,4.22757,0.00358908,0.00220168,999,,,,,,,33.10000000000001,4.137500000000001,34,4.25,,,,,,,,,,,,,,,,,,,"Jake Bennett","sa3020737",687562
"Ken Waldichuk","ATH",1,1,0,4.20368,12,0,0,1,,12,52,11,6,6,2,5,,1,12,8.96077,3.83655,2.33563,1.25,0.230691,0.0987701,0.13192059099674225,0.243046,1.36054,0.293557,0.737503,,,4.36531,0.00349563,0.00219509,999,,,,,,,45.600000000000016,3.800000000000001,44,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Ken Waldichuk","27681",686610
"Brandon Waddell","NYM",1,1,0,3.89783,14,0,0,1,,14,59,14,7,6,2,4,,1,11,7.28646,2.5596,2.84672,1.109,0.190906,0.0670619,0.12384457886219025,0.254714,1.27909,0.293197,0.730949,,,4.12506,0.00298445,-0.00814195,999,,,,,,,53.6,3.8285714285714287,55,3.9285714285714284,,,,,,,,,,,,,,,,,,,"Brandon Waddell","18347",663399
"Connor Noland","CHC",1,1,0,4.05951,14,0,0,1,,14,59,14,7,6,2,4,,0,10,6.71394,2.5803,2.602,1.102,0.175531,0.06746,0.1080707311630249,0.263129,1.32122,0.297755,0.722076,,,4.18987,0.00288869,-0.00284218,999,,,,,,,54.6,3.9,56,4,,,,,,,,,,,,,,,,,,,"Connor Noland","sa3020834",690939
"Yuki Matsui","SDP",3,3,0,4.04895,52,0,0,7,,52,223,47,25,23,7,23,,2,53,9.2278,3.97513,2.32139,1.236,0.23859,0.102779,0.13581069558858871,0.236324,1.34578,0.287929,0.748641,,,4.28499,0.00275886,0.00329746,999,,,,,,,235.50000000000006,4.528846153846155,228,4.384615384615385,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"José Fermin","LAA",3,3,0,4.37363,55,0,0,7,,55,239,50,29,27,8,27,,2,58,9.41551,4.41093,2.13458,1.306,0.240514,0.112675,0.12783926725387573,0.23741,1.39725,0.289776,0.735516,,,4.5153,0.00263495,-0.0493124,999,,,,,,,235.60000000000002,4.283636363636364,228,4.1454545454545455,,,,,,,,,,,,,,,,,,,"Jose Fermin","33908",820862
"Andrew Sears","DET",0,0,0,3.96374,10,0,0,1,,10,43,10,5,4,1,4,,1,9,7.85259,3.37545,2.32638,1.07,0.202509,0.0870489,0.11546012759208679,0.24672,1.33216,0.29025,0.733223,,,4.22318,0.00239123,-0.0049474,999,,,,,,,42.7,4.2700000000000005,44,4.4,,,,,,,,,,,,,,,,,,,"Andrew Sears","sa3023133",808825
"Taylor Rashi","ARI",1,1,0,4.17544,12,0,0,1,,12,52,12,6,6,1,5,,0,11,8.3148,3.7473,2.21888,1.034,0.212766,0.0958892,0.11687713861465454,0.251095,1.39353,0.30225,0.723376,,,4.13268,0.00235824,0.00158191,999,,,,,,,56.30000000000001,4.691666666666667,58,4.833333333333333,,,,,,,,,,,,,,,,,,,"Taylor Rashi","26344",688497
"Justin Bruihl","CLE",1,1,0,3.93676,18,0,0,1,,18,78,18,9,8,2,7,,1,16,7.8732,3.56715,2.20714,0.976,0.202253,0.0916357,0.11061716079711914,0.252021,1.37132,0.300317,0.733133,,,4.16528,0.00223352,-0.0118062,999,,,,,,,73.80000000000003,4.100000000000001,76,4.222222222222222,,,,,,,,,,,,,,,,,,,"Justin Bruihl","23779",677865
"Jake Miller","DET",1,1,0,4.05822,14,0,0,1,,14,60,14,7,6,2,5,,1,12,7.50645,3.12474,2.40227,1.124,0.193917,0.0807224,0.11319438368082047,0.252318,1.33422,0.291963,0.730275,,,4.25826,0.00168775,-0.00692017,999,,,,,,,52.6,3.757142857142857,54,3.857142857142857,,,,,,,,,,,,,,,,,,,"Jake Miller","sa3020408",805725
"Chase Hampton","NYY",0,0,0,4.10666,6,0,0,1,,6,26,6,3,3,1,2,,0,6,8.9373,3.2268,2.76971,1.346,0.232669,0.084005,0.1486644744873047,0.239433,1.28595,0.284848,0.740994,,,4.27714,0.00158838,-0.00466356,999,,,,,,,26.500000000000007,4.416666666666668,27,4.5,,,,,,,,,,,,,,,,,,,"Chase Hampton","sa3020682",694633
"Dax Fulton","MIA",0,1,0,4.00641,10,0,0,1,,10,43,10,5,4,1,4,,0,9,7.98381,4.04442,1.97403,0.978,0.203943,0.103313,0.10062991827726364,0.248908,1.40891,0.297588,0.735294,,,4.25784,0.00157008,0.00195415,999,,,,,,,45.7,4.57,47,4.7,,,,,,,,,,,,,,,,,,,"Dax Fulton","sa3014535",690978
"Tate Kuehner","MIL",0,0,0,3.97915,10,0,0,1,,10,43,9,5,4,1,4,,0,9,8.35929,4.02201,2.07839,1.042,0.214184,0.103053,0.11113110184669495,0.244011,1.38406,0.293763,0.739428,,,4.27006,0.00146902,-0.00114078,999,,,,,,,48.300000000000004,4.83,47,4.7,,,,,,,,,,,,,,,,,,,"Tate Kuehner","sa3023099",804249
"Gus Varland","ARI",2,2,0,4.21394,40,0,0,1,,40,173,40,20,19,5,16,,2,37,8.23262,3.55419,2.31631,1.045,0.210937,0.091066,0.11987133324146271,0.253617,1.38356,0.304301,0.718948,,,4.13011,0.00145695,0.00534404,999,,,,,,,154.5,3.8625,159,3.975,,,,,,,,,,,,,,,,,,,"Gus Varland","24737",681402
"Nick Anderson","ATH",1,1,0,4.42493,22,0,0,1,,22,95,22,12,11,3,8,,1,20,8.04383,3.47126,2.31727,1.322,0.206459,0.0890957,0.11736282706260681,0.253078,1.37478,0.293697,0.72557,,,4.51951,0.00108141,-0.0260722,999,,,,,,,85.7,3.8954545454545455,88,4,,,,,,,,,,,,,,,,,,,"Nick Anderson","18337",623433
"Will Sanders","CHC",0,0,0,4.09996,10,0,0,1,,10,43,10,5,5,1,3,,1,9,7.89336,2.97036,2.65737,1.18,0.205665,0.0773942,0.12827125936746597,0.250401,1.3023,0.292608,0.724607,,,4.23027,0.00066546,-0.00202753,999,,,,,,,45.7,4.57,47,4.7,,,,,,,,,,,,,,,,,,,"Will Sanders","sa3023508",691739
"Grant Holman","ATH",2,2,0,4.43433,42,0,0,1,,42,183,42,22,21,6,18,,2,37,7.82754,3.82236,2.04783,1.189,0.199341,0.0973429,0.10199839621782303,0.255332,1.41997,0.298041,0.720213,,,4.5084,0.000649567,-0.0225143,999,,,,,,,145.8,3.4714285714285715,150,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Grant Holman","30002",680880
"Trevor Kuncl","CIN",1,1,0,4.46464,12,0,0,1,,12,52,12,6,6,2,5,,0,11,7.94633,3.6846,2.15663,1.262,0.20263,0.0939565,0.10867314040660858,0.257154,1.41452,0.299741,0.722451,,,4.53823,-0.000110558,0.00844458,999,,,,,,,44.000000000000014,3.666666666666668,45,3.75,,,,,,,,,,,,,,,,,,,"Trevor Kuncl","sa3066360",805321
"Nigel Belgrave","MIA",0,0,0,4.16818,8,0,0,1,,8,35,8,4,4,1,4,,0,7,8.42051,4.25633,1.97835,1.018,0.214258,0.108301,0.10595694929361343,0.245513,1.41602,0.297207,0.72686,,,4.31056,-0.000179327,0.00156454,999,,,,,,,32.10000000000001,4.012500000000001,33,4.125,,,,,,,,,,,,,,,,,,,"Nigel Belgrave","sa3023180",811310
"Riley Martin","CHC",1,1,0,3.89452,30,0,0,1,,30,131,27,14,13,3,16,,1,29,8.80956,4.74177,1.85786,0.949,0.224448,0.12081,0.10363823920488358,0.238566,1.43168,0.29514,0.747106,,,4.25328,-0.000349734,0.0250973,999,,,,,,,125.89999999999999,4.196666666666666,122,4.066666666666666,,,,,,,,,,,,,,,,,,,"Riley Martin","sa3017601",702303
"Jose Franco","CIN",1,1,0,4.39184,18,0,0,1,,18,78,17,9,9,3,7,,1,17,8.4877,3.5221,2.40984,1.375,0.21851,0.0906741,0.12783607840538025,0.247444,1.35153,0.289958,0.728508,,,4.54163,-0.000361322,0.0126699,999,,,,,,,66.10000000000001,3.6722222222222225,65,3.611111111111111,,,,,,,,,,,,,,,,,,,"Jose Franco","sa3008714",683742
"Reggie Crawford","SFG",1,1,0,3.87437,16,0,0,1,,16,69,14,7,7,2,7,,1,17,9.35314,4.07143,2.29726,1.014,0.239753,0.104365,0.13538801670074463,0.235126,1.35341,0.294142,0.742066,,,4.0289,-0.000561043,0.0189084,999,,,,,,,71.4,4.4625,68,4.25,,,,,,,,,,,,,,,,,,,"Reggie Crawford","sa3020457",686846
"Adam Macko","TOR",0,0,0,4.12256,8,0,0,1,,8,35,8,4,4,1,3,,0,7,8.26178,3.4452,2.39805,1.222,0.212605,0.0886573,0.12394766509532928,0.245212,1.33465,0.288569,0.735042,,,4.3723,-0.00105803,-0.00566847,999,,,,,,,35.10000000000001,4.387500000000001,36,4.5,,,,,,,,,,,,,,,,,,,"Adam Macko","sa3011555",671936
"Josh Stephan","TEX",1,1,0,4.28866,12,0,0,1,,12,51,12,6,6,2,3,,1,9,6.99045,2.54415,2.74766,1.27,0.181674,0.0661196,0.1155543327331543,0.260427,1.30964,0.292791,0.716124,,,4.41207,-0.00109458,-0.00650866,999,,,,,,,43.000000000000014,3.5833333333333344,44,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Josh Stephan","sa3015286",695776
"Tristan Beck","SFG",2,2,0,4.08136,40,0,0,1,,40,171,40,20,18,5,13,,2,35,7.83754,2.82789,2.77151,1.154,0.203689,0.0734938,0.13019535690546036,0.251763,1.30174,0.293942,0.724286,,,4.11899,-0.001144,-0.0299932,999,,,,,,,159.5,3.9875,164,4.1,,,,,,,,,,,,,,,,,,,"Tristan Beck","21584",663941
"Lyon Richardson","CIN",1,1,0,4.33478,22,0,0,1,,22,96,22,11,11,3,10,,1,20,8.14533,4.0626,2.00495,1.139,0.206621,0.103055,0.10356564819812775,0.25411,1.43864,0.301625,0.726771,,,4.45557,-0.00148146,0.015441,999,,,,,,,79.7,3.622727272727273,82,3.727272727272727,,,,,,,,,,,,,,,,,,,"Lyon Richardson","24581",680689
"Ethan Roberts","CHC",2,2,0,4.30531,42,0,0,1,,42,182,40,22,20,6,17,,2,39,8.45595,3.71059,2.27887,1.263,0.217224,0.095321,0.12190289795398712,0.245793,1.36211,0.29072,0.728493,,,4.46317,-0.0018836,-0.0394047,999,,,,,,,158,3.761904761904762,157,3.738095238095238,,,,,,,,,,,,,,,,,,,"Ethan Roberts","24930",681799
"Shinnosuke Ogasawara","WSN",0,1,0,4.20953,10,0,0,1,,10,43,11,5,5,1,3,,0,7,6.46218,2.33919,2.76257,1.222,0.168233,0.0608974,0.10733598843216896,0.268643,1.32729,0.298645,0.722775,,,4.34852,-0.00212068,0.00198652,999,,,,,,,42.1,4.21,46,4.6,,,,,,,,,,,,,,,,,,,"Shinnosuke Ogasawara","35324",829272
"Collin Snider","CHC",1,1,0,4.34241,16,0,0,1,,16,69,16,8,8,2,6,,1,13,7.32184,3.23539,2.26305,1.23,0.188009,0.0830777,0.10493109375238419,0.257342,1.36961,0.293598,0.72078,,,4.4905,-0.00226652,-0.00323735,999,,,,,,,61.20000000000001,3.8250000000000006,63,3.9375,,,,,,,,,,,,,,,,,,,"Collin Snider","23307",676092
"Jackson Wolf","SDP",1,1,0,4.02594,12,0,0,1,,12,51,12,6,5,2,4,,1,10,7.64797,2.91862,2.6204,1.246,0.199528,0.0761442,0.1233842670917511,0.24883,1.29258,0.285843,0.737495,,,4.33806,-0.00242808,-0.00652522,999,,,,,,,42.000000000000014,3.5000000000000013,43,3.5833333333333335,,,,,,,,,,,,,,,,,,,"Jackson Wolf","29832",680232
"David Sandlin","BOS",2,2,0,4.38123,40,0,0,1,,40,172,40,21,19,6,13,,1,35,7.81679,3.01167,2.5955,1.293,0.202455,0.0780023,0.12445279210805893,0.255206,1.33483,0.294647,0.71758,,,4.37824,-0.00246014,-0.0187631,999,,,,,,,150.2,3.755,154,3.85,,,,,,,,,,,,,,,,,,,"David Sandlin","sa3020606",689818
"Jeff Criswell","COL",1,1,0,4.84394,14,0,0,1,,14,61,14,8,8,2,5,,1,13,8.33895,3.52614,2.3649,1.422,0.212088,0.0896815,0.12240607291460037,0.261564,1.4219,0.305604,0.707034,,,4.62739,-0.00246538,0.0000548961,999,,,,,,,54.60000000000003,3.900000000000002,56,4,,,,,,,,,,,,,,,,,,,"Jeff Criswell","27608",676105
"Jose Espada","BAL",1,1,0,4.48537,12,0,0,1,,12,52,12,6,6,2,5,,0,11,8.6106,4.095,2.10271,1.309,0.219187,0.10424,0.11494681984186172,0.247701,1.415,0.293696,0.727863,,,4.58027,-0.00333008,-0.00752679,999,,,,,,,44.000000000000014,3.666666666666668,45,3.75,,,,,,,,,,,,,,,,,,,"Jose Espada","21131",664744
"Trent Sellers","NYY",0,0,0,4.23335,10,0,0,1,,10,43,9,5,5,1,4,,0,9,8.52426,3.90546,2.18265,1.238,0.218034,0.0998941,0.11813998222351074,0.242741,1.3728,0.287924,0.734167,,,4.45786,-0.00341034,-0.00781279,999,,,,,,,48.300000000000004,4.83,47,4.7,,,,,,,,,,,,,,,,,,,"Trent Sellers","sa3023454",815587
"Chris Roycroft","STL",2,3,0,4.09647,52,0,0,7,,52,227,52,26,24,5,23,,2,41,7.15322,3.9488,1.81149,0.914,0.181931,0.100431,0.0814991220831871,0.257257,1.43899,0.300388,0.725912,,,4.30763,-0.00346501,-0.0204417,999,,,,,,,223.10000000000002,4.290384615384616,230,4.423076923076923,,,,,,,,,,,,,,,,,,,"Chris Roycroft","31261",688297
"Dylan Ray","ARI",0,0,0,4.36736,8,0,0,1,,8,35,8,4,4,1,3,,0,7,7.3764,2.98159,2.47398,1.145,0.189904,0.0767602,0.11314332485198975,0.262009,1.36391,0.30237,0.709657,,,4.27393,-0.0037622,0.00106881,999,,,,,,,35.10000000000001,4.387500000000001,36,4.5,,,,,,,,,,,,,,,,,,,"Dylan Ray","sa3020392",691009
"Jedixson Paez","CHW",2,3,0,4.38927,50,0,0,4,,50,217,52,26,24,7,18,,2,38,6.92563,3.17869,2.17877,1.233,0.177681,0.0815511,0.0961296483874321,0.26227,1.38518,0.29554,0.719593,,,4.56522,-0.00382842,-0.0289788,999,,,,,,,180.7,3.614,191,3.82,,,,,,,,,,,,,,,,,,,"Jedixson Paez","sa3016264",699151
"Jaden Hamm","DET",1,1,0,4.23475,12,0,0,1,,12,51,12,6,6,2,4,,1,10,7.68653,3.04215,2.52668,1.262,0.199166,0.0788255,0.12034086138010025,0.248898,1.31075,0.285706,0.723294,,,4.38993,-0.0039032,-0.00592759,999,,,,,,,42.000000000000014,3.5000000000000013,43,3.5833333333333335,,,,,,,,,,,,,,,,,,,"Jaden Hamm","sa3023134",811290
"Yorman Gómez","CLE",0,0,0,4.24706,8,0,0,1,,8,34,8,4,4,1,3,,0,7,7.6734,3.38198,2.26891,1.185,0.197716,0.0871413,0.11057452112436295,0.252511,1.35945,0.292655,0.723449,,,4.39163,-0.00392719,-0.00528397,999,,,,,,,35.10000000000001,4.387500000000001,36,4.5,,,,,,,,,,,,,,,,,,,"Yorman Gomez","sa3015931",691414
"A.J. Causey","KCR",1,1,0,4.41828,20,0,0,1,,20,87,20,11,10,2,8,,1,16,7.38437,3.50298,2.10802,1.123,0.188548,0.089443,0.09910492599010468,0.259513,1.40633,0.30004,0.712582,,,4.41315,-0.00412881,-0.0263265,999,,,,,,,80.4,4.0200000000000005,83,4.15,,,,,,,,,,,,,,,,,,,"A.J. Causey","sa3028661",822067
"Chad Green",,2,3,0,4.53047,50,0,0,0,,50,215,50,27,25,8,17,,2,44,7.99387,3.07166,2.60246,1.459,0.206153,0.0792149,0.12693850696086884,0.252739,1.33416,0.288646,0.721645,,,4.60633,-0.0043479,-0.0942175,999,,,,,,,172.60000000000002,3.4520000000000004,177,3.54,,,,,,,,,,,,,,,,,,,"Chad Green","15552",643338
"Kolby Allard","CLE",2,2,0,4.38062,42,0,0,0,,42,180,44,22,20,6,12,,1,32,6.85952,2.66796,2.57107,1.352,0.177509,0.0690409,0.10846813768148422,0.262649,1.33817,0.291929,0.723543,,,4.54601,-0.00439715,-0.00308195,999,,,,,,,147.6,3.5142857142857142,157,3.738095238095238,,,,,,,,,,,,,,,,,,,"Kolby Allard","18694",663465
"Jake Eder","WSN",1,2,0,4.29943,30,0,0,1,,30,130,30,15,14,4,11,,2,24,7.28919,3.31164,2.20108,1.237,0.187332,0.0851089,0.10222279280424118,0.25478,1.36295,0.289913,0.725627,,,4.5564,-0.00447961,0.00591998,999,,,,,,,107.80000000000001,3.5933333333333337,111,3.7,,,,,,,,,,,,,,,,,,,"Jake Eder","27590",671109
"Ben Casparius","LAD",3,3,0,4.41758,52,0,0,8,,52,223,50,27,26,8,19,,2,49,8.45984,3.29265,2.56931,1.432,0.219204,0.0853161,0.13388747721910477,0.246822,1.32368,0.287147,0.727497,,,4.54612,-0.00453011,-0.0270332,722.5999755859375,,,,,,,223.39999999999998,4.296153846153846,223,4.288461538461538,,,,,,,,,,,,,,,,,,,"Ben Casparius","30085",676508
"Jake Bloss","TOR",1,1,0,4.39012,12,0,0,1,,12,52,12,6,6,2,4,,0,11,7.95637,3.24585,2.45125,1.317,0.204655,0.0834902,0.12116482853889465,0.252074,1.3499,0.291256,0.722082,,,4.45504,-0.00488054,-0.00847951,999,,,,,,,47.000000000000014,3.916666666666668,48,4,,,,,,,,,,,,,,,,,,,"Jake Bloss","33168",814005
"Cade Gibson","MIA",3,3,0,4.09659,60,0,0,12,,60,262,61,30,27,6,24,,4,47,7.05822,3.54717,1.98982,0.938,0.179671,0.0902953,0.08937584608793259,0.261398,1.41645,0.303755,0.723668,,,4.28332,-0.00509954,0.152477,999,,,,,,,269.6,4.493333333333334,280,4.666666666666667,,,,,,,,,,,,,,,,,,,"Cade Gibson","31815",806188
"Lazaro Estrada","TOR",1,1,0,4.1918,21,0,0,1,,21,89,20,10,10,3,6,,1,19,8.23624,2.53427,3.24994,1.409,0.216155,0.0665103,0.14964457601308823,0.24654,1.24569,0.284465,0.729069,,,4.30968,-0.00510216,0.00100285,999,,,,,,,87.5,4.166666666666667,87,4.142857142857143,,,,,,,,,,,,,,,,,,,"Lazaro Estrada","24914",681751
"Ronan Kopp","LAD",1,1,0,4.21544,12,0,0,1,,12,53,10,6,6,2,8,,0,13,9.68888,5.63985,1.71793,1.132,0.24287,0.141374,0.10149647295475006,0.230572,1.49462,0.289681,0.749954,,,4.62159,-0.00518631,0.0010013,999,,,,,,,44.20000000000002,3.683333333333335,40,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Ronan Kopp","sa3017751",691947
"Henry Williams","KCR",0,0,0,4.5041,8,0,0,1,,8,35,8,4,4,1,3,,0,6,6.90424,3.27038,2.11115,1.188,0.176288,0.0835033,0.09278431534767151,0.262034,1.39493,0.296142,0.70814,,,4.56164,-0.00568615,0.00148073,999,,,,,,,33.10000000000001,4.137500000000001,34,4.25,,,,,,,,,,,,,,,,,,,"Henry Williams","sa3020901",689275
"Joey Estes","ATH",1,2,0,4.59529,30,0,0,1,,30,128,31,16,15,5,7,,2,24,7.2783,2.10522,3.45726,1.61,0.189883,0.054923,0.13496024906635284,0.259681,1.26518,0.285678,0.713698,,,4.70618,-0.0057597,-0.0250308,999,,,,,,,104.9,3.496666666666667,110,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Joey Estes","26257",683155
"Tyson Neighbors","BAL",1,1,0,4.29698,26,0,0,1,,26,113,24,13,12,4,11,,1,26,8.9712,3.96152,2.26458,1.222,0.229464,0.101327,0.12813669443130493,0.24418,1.38196,0.295852,0.729466,,,4.36787,-0.00611641,-0.0163091,999,,,,,,,100.79999999999998,3.8769230769230765,98,3.769230769230769,,,,,,,,,,,,,,,,,,,"Tyson Neighbors","sa3025569",695695
"Tim Hill","NYY",3,3,0,4.05503,66,0,0,15,,66,286,73,33,30,7,21,,3,40,5.42122,2.86505,1.89219,0.928,0.138964,0.0734409,0.0655229464173317,0.27673,1.41837,0.304903,0.723874,,,4.34948,-0.00644251,0.0185677,999,,,,,,,280.50000000000006,4.250000000000001,307,4.651515151515151,,,,,,,,,,,,,,,,,,,"Tim Hill","16814",657612
"Easton McGee","MIL",1,2,0,4.17318,30,0,0,1,,30,129,30,15,14,4,10,,1,24,7.31385,2.96079,2.47024,1.149,0.189185,0.0765858,0.11259913444519043,0.257827,1.34131,0.296263,0.721762,,,4.27686,-0.00647656,-0.00341017,999,,,,,,,113.80000000000001,3.793333333333334,117,3.9,,,,,,,,,,,,,,,,,,,"Easton McGee","22176",668834
"Miguel Ullola","HOU",1,1,0,4.175,24,0,0,1,,24,104,21,12,11,3,12,,1,26,9.62932,4.6209,2.08386,1.204,0.246403,0.118244,0.12815990298986435,0.229056,1.37969,0.28411,0.739535,,,4.41536,-0.00669026,-0.00950133,999,,,,,,,103.10000000000002,4.295833333333334,98,4.083333333333333,,,,,,,,,,,,,,,,,,,"Miguel Ullola","sa3016504",699044
"Andrew Walters","CLE",2,2,0,4.11917,38,0,0,1,,38,164,33,19,17,5,18,,2,42,9.89036,4.25963,2.32188,1.193,0.254402,0.109567,0.14483480155467987,0.230688,1.35134,0.289542,0.73904,,,4.20083,-0.00678034,-0.0250579,999,,,,,,,161.89999999999998,4.260526315789473,153,4.026315789473684,,,,,,,,,,,,,,,,,,,"Andrew Walters","33834",689958
"Michael Darrell-Hicks","PIT",0,0,0,4.49197,8,0,0,1,,8,35,8,4,4,1,3,,1,6,6.98107,3.17835,2.19645,1.133,0.177399,0.0807662,0.09663236141204834,0.265471,1.40351,0.302606,0.705561,,,4.46804,-0.00741328,0.00258559,999,,,,,,,30.100000000000005,3.7625000000000006,31,3.875,,,,,,,,,,,,,,,,,,,"Michael Darrell-Hicks","31501",690382
"Jagger Haynes","SDP",1,1,1,4.97159,3,3,0,0,,18,83,19,11,10,3,10,,1,14,6.82383,4.96637,1.37401,1.329,0.167942,0.122228,0.04571405053138733,0.259555,1.56788,0.288622,0.716361,,,5.33849,-0.00748845,-0.0000970148,999,,,,,,,41.90000000000001,2.3277777777777784,46,2.5555555555555554,,,,,,,,,,,,,,,,,,,"Jagger Haynes","sa3020876",695247
"Sam Benschoter","CIN",1,1,0,4.6081,16,0,0,1,,16,70,17,9,8,2,6,,1,13,7.23999,3.1158,2.32364,1.364,0.184943,0.0795919,0.10535096377134323,0.264414,1.39166,0.298179,0.71352,,,4.68393,-0.00769917,-0.0178037,999,,,,,,,58.60000000000001,3.6625000000000005,63,3.9375,,,,,,,,,,,,,,,,,,,"Sam Benschoter","sa3017639",680397
"Nolan Hoffman","PHI",1,1,0,4.22451,24,0,0,1,,24,105,23,12,11,3,11,,1,22,8.08162,4.07156,1.9849,1.066,0.205722,0.103644,0.10207811743021011,0.249804,1.41525,0.297533,0.725164,,,4.41046,-0.00810297,0.00743512,999,,,,,,,92.90000000000002,3.870833333333334,93,3.875,,,,,,,,,,,,,,,,,,,"Nolan Hoffman","23381",676510
