Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jackson Rutledge","WSN",1.68601,1.79593,0,4.68966,55,0,0,9.9855,,38.3247,168.228,37.1289,21.4,19.97,5.02851,16.1685,0.963365,2.51576,33.1813,7.79215,3.79694,2.05222,1.18087,0.19724,0.0961106,0.10112956166267395,0.248281,1.39068,0.288325,0.689562,,,4.57183,0.0653864,-0.116566,999,,,,,,,172.5,4.5394736842105265,174,4.578947368421052,,,,,,,,,,,,,,,,,,,"Jackson Rutledge","26215",671131
"Chayce McDermott","BAL",1.02482,1.05729,0.549496,4.71201,12,2,0,0.665,,20.3607,89.1489,18.0174,11.34,10.66,3.19489,10.4462,0.331411,1.07362,20.9197,9.24706,4.61752,2.0026,1.41223,0.23466,0.117177,0.11748248338699341,0.232097,1.39797,0.276982,0.713759,,,4.81748,0.0652936,0.0443593,999,,,,,,,77.3,3.8649999999999998,74,3.7,,,,,,,,,,,,,,,,,,,"Chayce McDermott","29866",694646
"Ryan Loutos","SEA",0.857015,0.716733,0,4.40013,24,0,0,0.6494,,15.4018,66.7712,14.9141,8.07,7.53,1.74839,5.99475,0.537489,0.746529,13.4381,7.85248,3.50301,2.24164,1.02166,0.201255,0.0897804,0.11147475987672806,0.248444,1.35756,0.293592,0.695454,,,4.17896,0.0638113,-0.016533,999,,,,,,,56.400000000000006,3.7600000000000002,58,3.8666666666666667,,,,,,,,,,,,,,,,,,,"Ryan Loutos","29521",702795
"Konnor Pilkington","WSN",1.78542,1.72733,0,4.37081,57,0,0,11.3563,,38.9173,171.176,33.9479,20.2,18.9,4.48226,21.3414,1.02091,1.92743,39.8749,9.22146,4.93542,1.86843,1.03657,0.232946,0.124675,0.10827114433050156,0.229521,1.42069,0.284554,0.715902,,,4.37691,0.0633366,0.0386984,999,,,,,,,206.00000000000003,5.282051282051283,198,5.076923076923077,,,,,,,,,,,,,,,,,,,"Konnor Pilkington","21453",663455
"Dylan Smith","DET",1.52358,1.20331,0,4.49009,42,0,0,0.6108,,29.7054,128.362,28.6567,15.93,14.82,3.77198,10.9901,0.774379,1.64494,24.8973,7.54326,3.32974,2.26542,1.14282,0.193962,0.0856182,0.10834329575300217,0.247623,1.33467,0.285841,0.690123,,,4.38563,0.0631167,-0.0330452,999,,,,,,,112.4,3.746666666666667,113,3.7666666666666666,,,,,,,,,,,,,,,,,,,"Dylan Smith","30145",681916
"Jordan Hicks","BOS",2.19603,1.60254,0,4.311,58,0,0,12.0971,,40.7724,178.556,38.0883,20.92,19.53,3.85875,19.4627,0.865861,2.88236,33.7602,7.45213,4.29615,1.73461,0.851771,0.189073,0.109001,0.08007259666919708,0.243826,1.41152,0.288633,0.702433,,,4.35358,0.0617908,0.0433042,999,,,,,,,205.40000000000003,5.0097560975609765,203,4.951219512195122,,,,,,,,,,,,,,,,,,,"Jordan Hicks","19618",663855
"Daison Acosta","SDP",0.685198,0.545836,0,4.17686,18,0,0,0,,13.9195,60.5501,11.972,6.95,6.46,1.65685,6.88381,1.10996,0.774406,14.2561,9.21764,4.45088,2.07097,1.07127,0.235444,0.113688,0.12175607681274414,0.226348,1.35463,0.278947,0.719983,,,4.2847,0.0600672,0.0322464,999,,,,,,,51.800000000000026,3.700000000000002,48,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Daison Acosta","sa944989",670897
"Yariel Rodríguez","TOR",1.35298,0.97675,0,4.24879,36,0,0,0.6504,,24.6776,107.068,20.4967,12.42,11.65,2.91574,12.7514,0.676407,1.70486,24.3504,8.88065,4.65046,1.90963,1.06338,0.22743,0.119097,0.10833348333835602,0.22132,1.3473,0.269048,0.714121,,,4.45506,0.0598445,0.108803,703.1699829101562,,,,,,,103.1,4.124,93,3.72,,,,,,,,,,,,,,,,,,,"Yariel Rodriguez","33838",684320
"Isaiah Campbell","ARI",0.780278,0.675458,0,4.49873,22,0,0,0.668,,15.2043,65.5409,15.4163,8.14,7.6,1.77293,4.95096,0.386866,0.700438,11.913,7.05177,2.93066,2.4062,1.04947,0.181765,0.07554,0.10622464865446091,0.257412,1.33957,0.295288,0.683654,,,4.19907,0.0582314,-0.0165264,999,,,,,,,57.400000000000006,3.826666666666667,59,3.933333333333333,,,,,,,,,,,,,,,,,,,"Isaiah Campbell","25551",663462
"José Buttó","SFG",2.0835,1.88261,0,4.60922,62,0,0,15.7298,,41.2195,180.778,38.9417,22.68,21.11,5.30716,19.0867,1.12458,2.31824,38.3734,8.37857,4.16746,2.01047,1.15878,0.212268,0.105581,0.10668686032295227,0.244343,1.40779,0.290723,0.698608,,,4.5049,0.0574622,-0.160599,735.8900146484375,,,,,,,217.50000000000003,5.3048780487804885,217,5.2926829268292686,,,,,,,,,,,,,,,,,,,"Jose Butto","23313",676130
"Collin Baumgartner","COL",0.446829,0.39097,0,4.48177,12,0,0,0,,11.7074,50.828,11.1698,6.27,5.83,1.42105,4.733,0.296155,0.583981,11.1652,8.58319,3.63846,2.35902,1.09242,0.219667,0.0931179,0.12654880434274673,0.245431,1.35835,0.296092,0.692343,,,4.16817,0.0574226,0.0276399,999,,,,,,,51.90000000000001,4.325000000000001,51,4.25,,,,,,,,,,,,,,,,,,,"Collin Baumgartner","sa3023002",694677
"Kyle Keller",,2.16149,2.63677,0,4.73981,40,0,0,0,,40.4447,177.942,35.6833,22.82,21.3,6.15545,20.7937,1.29227,2.47302,45.3967,10.102,4.62715,2.18319,1.36975,0.255121,0.116857,0.13826438784599304,0.230698,1.3964,0.286337,0.703248,,,4.5946,0.0553714,-0.213128,999,,,,,,,149.6,3.7399999999999998,143,3.575,,,,,,,,,,,,,,,,,,,"Kyle Keller","18890",664918
"Michael Darrell-Hicks","PIT",0.295632,0.221777,0,4.33691,8,0,0,0.6574,,7.84429,33.8799,7.60639,4.05,3.78,0.849678,2.76524,0.227551,0.456115,7.10572,8.15261,3.17264,2.56966,0.974862,0.209733,0.0816189,0.12811370939016342,0.2481,1.32219,0.297611,0.688474,,,3.96357,0.0553053,0.0184266,999,,,,,,,35.10000000000001,4.387500000000001,36,4.5,,,,,,,,,,,,,,,,,,,"Michael Darrell-Hicks","31501",690382
"Griff McGarry","WSN",1.6556,1.56798,0,4.26971,52,0,0,0,,36.2764,160.205,28.8981,18.35,17.21,4.12026,23.1066,1.1719,2.29394,40.6866,10.0941,5.73262,1.76083,1.02222,0.253966,0.144231,0.10973459482192993,0.21437,1.43357,0.275316,0.727884,,,4.46911,0.055228,0.0829193,999,,,,,,,148.80000000000004,4.133333333333335,135,3.75,,,,,,,,,,,,,,,,,,,"Griff McGarry","sa3017130",676046
"Luis Guerrero","TBR",1.14313,0.898571,0,4.3015,30,0,0,0.6594,,22.534,97.7423,19.4436,11.53,10.77,2.7683,10.7892,0.883504,1.42392,21.5896,8.62281,4.30918,2.00103,1.10565,0.220883,0.110385,0.11049854755401611,0.227333,1.34165,0.2726,0.709591,,,4.44197,0.0552085,0.00187526,999,,,,,,,95.9,4.1695652173913045,88,3.8260869565217392,,,,,,,,,,,,,,,,,,,"Luis Guerrero","31184",692285
"Daniel Lynch IV","KCR",2.19259,1.79974,0,4.56913,59,0,0,10.8517,,39.9857,174.086,39.9376,21.76,20.3,4.88915,15.0194,1.15279,1.9905,30.3277,6.82617,3.38057,2.01924,1.10045,0.174211,0.0862755,0.08793522417545319,0.254256,1.37442,0.287614,0.689992,,,4.48395,0.0528435,-0.111997,999,,,,,,,183.5,4.5875,188,4.7,,,,,,,,,,,,,,,,,,,"Daniel Lynch IV","21537",663738
"Rico Garcia","BAL",2.09893,1.55662,0,4.62934,53,0,0,7.0494,,36.7828,158.905,33.4685,20.2,18.92,6.20761,15.3222,1.15833,1.65767,38.4106,9.39828,3.74902,2.50686,1.51888,0.24172,0.0964234,0.14529690891504288,0.235818,1.32645,0.280153,0.712984,,,4.62543,0.0526976,-0.0679409,999,,,,,,,167.2,4.518918918918919,160,4.324324324324325,,,,,,,,,,,,,,,,,,,"Rico Garcia","20023",670329
"Kyle Nicolas","PIT",2.03528,1.68102,0,4.76891,56,0,0,10.124,,38.8391,172.289,36.4909,21.96,20.58,4.8466,19.7664,0.876021,2.39394,37.1555,8.60987,4.58039,1.87973,1.12308,0.215658,0.114728,0.10092950612306595,0.243064,1.44847,0.29266,0.693267,,,4.55577,0.0518218,-0.165124,999,,,,,,,181.50000000000003,4.653846153846154,178,4.564102564102564,,,,,,,,,,,,,,,,,,,"Kyle Nicolas","27775",693312
"Adam Macko","TOR",0.302634,0.195213,0,3.74839,8,0,0,0,,6.00257,25.5278,5.00188,2.68,2.5,0.619355,2.57776,0.213835,0.30031,6.62607,9.93484,3.86498,2.57047,0.928634,0.259563,0.100979,0.15858422219753265,0.220836,1.26273,0.2845,0.729923,,,3.70717,0.0516898,0.0138199,999,,,,,,,24.10000000000001,4.016666666666668,22,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Adam Macko","sa3011555",671936
"Christian MacLeod","MIN",0.598066,0.428853,0,4.18938,16,0,0,0,,9.96805,43.2585,8.93911,4.98,4.64,1.06656,4.63987,0.300563,0.477667,10.0685,9.0907,4.18927,2.17,0.962981,0.232752,0.107259,0.12549297511577606,0.23437,1.36225,0.291512,0.711495,,,4.04613,0.0507137,0.0230331,999,,,,,,,43.300000000000004,4.33,42,4.2,,,,,,,,,,,,,,,,,,,"Christian MacLeod","sa3018005",681306
"Daysbel Hernández","ATL",1.61821,1.19839,0,4.62944,42,0,0,0.6599,,28.889,127.713,25.6474,15.84,14.86,3.30199,16.0686,0.863209,1.70724,29.3217,9.1348,5.00596,1.82478,1.02869,0.229591,0.125818,0.10377275943756104,0.233292,1.44401,0.289025,0.697594,,,4.43702,0.0506255,-0.0862802,999,,,,,,,118.10000000000002,4.072413793103449,114,3.9310344827586206,,,,,,,,,,,,,,,,,,,"Daysbel Hernandez","20271",678226
"Nick Raquet","STL",1.73681,1.55657,0,4.69091,50,0,0,4.5272,,38.9284,171.081,40.836,21.69,20.29,4.07256,15.181,1.37666,1.61832,29.4115,6.79975,3.50975,1.93739,0.94155,0.171916,0.0887357,0.08317984640598297,0.264685,1.43897,0.304339,0.682236,,,4.27873,0.0498482,-0.165026,999,,,,,,,159.80000000000004,4.097435897435899,170,4.358974358974359,,,,,,,,,,,,,,,,,,,"Nick Raquet","20333",675919
"Tim Hill","NYY",2.5295,1.70655,0,3.99016,66,0,0,14.9366,,44.0508,188.046,45.5368,21.08,19.53,4.10125,12.5616,0.923361,2.12803,22.7542,4.64889,2.56646,1.8114,0.837923,0.121003,0.0668009,0.05420242249965668,0.262678,1.3189,0.282835,0.707043,,,4.3128,0.0494274,0.203795,999,,,,,,,217.80000000000004,4.950000000000001,229,5.204545454545454,,,,,,,,,,,,,,,,,,,"Tim Hill","16814",657612
"Joe La Sorsa","PIT",0.530639,0.382553,0,4.22052,14,0,0,0.6574,,12.0056,50.9409,12.0284,6.05,5.63,1.42277,3.15521,0.442154,0.500033,8.29942,6.22165,2.3653,2.63039,1.06658,0.162923,0.0619386,0.10098401457071304,0.254378,1.26471,0.28234,0.692375,,,4.20654,0.049315,0.0276398,999,,,,,,,53.30000000000001,4.441666666666667,55,4.583333333333333,,,,,,,,,,,,,,,,,,,"Joe La Sorsa","25481",686747
"Yaramil Hiraldo","BAL",1.79178,1.22706,0,4.42002,44,0,0,0.665,,30.7465,131.506,26.8056,16.14,15.1,4.61535,12.6943,0.693263,1.5224,29.2788,8.5704,3.71582,2.30646,1.35099,0.222642,0.0965296,0.1261122077703476,0.228542,1.2847,0.266085,0.707053,,,4.56918,0.0484282,0.0202818,999,,,,,,,114.69999999999997,3.6999999999999993,107,3.4516129032258065,,,,,,,,,,,,,,,,,,,"Yaramil Hiraldo","25215",682274
"Jairo Iriarte","CHW",0.914549,0.859585,0,4.4319,26,0,0,0.6116,,18.5406,80.396,16.4088,9.77,9.13,2.46501,8.32732,0.533485,1.30578,18.111,8.79146,4.04226,2.17489,1.19657,0.225272,0.103579,0.1216934472322464,0.231883,1.33416,0.277836,0.703126,,,4.46856,0.0479753,-0.00732748,999,,,,,,,87.4,4.6000000000000005,82,4.315789473684211,,,,,,,,,,,,,,,,,,,"Jairo Iriarte","26907",683568
"Ben Peoples","CHW",0.565265,0.528401,0,4.34732,16,0,0,0,,11.614,50.1663,10.2219,6.01,5.61,1.56769,5.26004,0.338194,0.613118,11.5636,8.96092,4.07613,2.19839,1.21484,0.230506,0.104852,0.1256536841392517,0.230777,1.33303,0.277717,0.712862,,,4.41567,0.0469657,0.0276398,999,,,,,,,44.20000000000002,3.683333333333335,40,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Ben Peoples","sa3011784",687239
"Chen Zhong-Ao Zhuang","ATH",0.288032,0.22327,0,4.12871,8,0,0,0,,6.88836,28.643,6.24333,3.39,3.16,1.08504,1.71311,0.178036,0.293542,6.5207,8.51964,2.23827,3.80636,1.41767,0.227654,0.0598088,0.16784514486789703,0.234391,1.15506,0.271051,0.709363,,,4.16356,0.0461059,0.0675377,999,,,,,,,31.900000000000013,4.557142857142859,30,4.285714285714286,,,,,,,,,,,,,,,,,,,"Chen Zhong-Ao Zhuang","sa3018174",800018
"Trey Supak","TEX",0.670091,0.553076,0,4.54278,18,0,0,0,,12.5804,54.1367,12.0351,6.81,6.35,1.64768,4.39081,0.489624,0.680277,9.95928,7.12485,3.14118,2.26821,1.17875,0.183966,0.0811061,0.10285943001508713,0.245285,1.30567,0.277303,0.681053,,,4.46375,0.046069,-0.0211138,999,,,,,,,45.39999999999999,3.4923076923076914,44,3.3846153846153846,,,,,,,,,,,,,,,,,,,"Trey Supak","sa828707",657022
"Jake Eder","WSN",0.928737,0.929862,0,4.5009,30,0,0,0.6602,,21.2557,93.1944,19.5167,11.38,10.63,2.39086,10.4152,0.607358,1.11494,19.9847,8.46184,4.40995,1.9188,1.01233,0.214441,0.111758,0.1026836410164833,0.238987,1.40818,0.288856,0.697842,,,4.34432,0.0459402,-0.00273047,999,,,,,,,89.80000000000001,4.276190476190477,90,4.285714285714286,,,,,,,,,,,,,,,,,,,"Jake Eder","27590",671109
"Paul Gervase","LAD",1.143,0.678747,0,4.3724,28,0,0,0.7738,,18.0107,77.8394,15.0789,9.35,8.75,2.55759,8.83364,0.537941,1.06196,20.0386,10.0133,4.4142,2.26844,1.27804,0.257435,0.113485,0.14394962787628174,0.221932,1.32768,0.276118,0.71624,,,4.40429,0.0453362,0.0414596,999,,,,,,,71.30000000000001,3.9611111111111117,65,3.611111111111111,,,,,,,,,,,,,,,,,,,"Paul Gervase","31571",801434
"Anthony Banda","LAD",2.15826,1.39471,0,4.69059,55,0,0,13.2412,,36.5327,159.634,35.1729,20.44,19.04,5.01163,15.5907,1.31404,1.81194,34.7287,8.55558,3.84084,2.22753,1.23464,0.217552,0.0976652,0.11988664418458939,0.247293,1.38954,0.294282,0.693154,,,4.44634,0.0441041,-0.067952,999,,,,,,,189.3,5.116216216216216,188,5.081081081081081,,,,,,,,,,,,,,,,,,,"Anthony Banda","14706",607455
"Kaleb Ort","HOU",0.572353,0.450042,0,4.62833,18,0,0,0.6635,,15.8286,68.5407,14.1898,8.7,8.14,2.37678,6.93813,0.432683,0.856601,16.1676,9.19276,3.94496,2.33026,1.35142,0.235884,0.101226,0.13465718179941177,0.233592,1.33479,0.279919,0.698181,,,4.52168,0.0424706,-0.0650486,999,,,,,,,69.4,4.3375,66,4.125,,,,,,,,,,,,,,,,,,,"Kaleb Ort","20061",672391
"Michael Kopech",,2.56823,2.94727,0,4.48986,46,0,0,0,,46.4447,203.649,37.6229,24.76,23.17,6.07352,27.3032,1.20443,2.60459,50.7572,9.83567,5.29079,1.85902,1.17692,0.249238,0.13407,0.11516819894313812,0.216546,1.39793,0.269859,0.711873,,,4.58126,0.0412249,-0.0980451,532.9400024414062,,,,,,,179.8,3.9086956521739133,164,3.5652173913043477,,,,,,,,,,,,,,,,,,,"Michael Kopech","17282",656629
"Jose Espada","BAL",0.655104,0.443513,0,4.31695,16,0,0,0.665,,11.9668,50.7747,10.1441,6.14,5.74,1.99413,4.6612,0.373136,0.580678,12.8471,9.66203,3.5056,2.75617,1.49975,0.253021,0.0918016,0.16121909022331238,0.222788,1.2372,0.265545,0.721297,,,4.46843,0.0403416,0.0276398,999,,,,,,,50.20000000000002,4.1833333333333345,46,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Jose Espada","21131",664744
"Hunter Bigge","TBR",1.70582,1.43889,0,4.58894,46,0,0,4.0443,,34.0863,148.038,30.3871,18.65,17.38,5.21674,15.738,0.861831,1.78795,36.2594,9.57376,4.15539,2.30394,1.3774,0.244932,0.10631,0.13862213492393494,0.232829,1.35318,0.282697,0.707726,,,4.53971,0.039371,-0.125671,750.5,,,,,,,146.10000000000002,4.2970588235294125,139,4.088235294117647,,,,,,,,,,,,,,,,,,,"Hunter Bigge","26259",685801
"Jeff Criswell","COL",0.502723,0.496299,0,4.99192,14,0,0,0.6096,,13.1793,58.1551,12.8617,7.84,7.31,2.02826,5.74422,0.55121,0.601764,13.9776,9.54513,3.92266,2.43333,1.38508,0.24035,0.0987743,0.14157600700855255,0.248252,1.41175,0.302584,0.682842,,,4.4592,0.0392525,-0.122311,999,,,,,,,48.8,3.753846153846154,50,3.8461538461538463,,,,,,,,,,,,,,,,,,,"Jeff Criswell","27608",676105
"Shane Drohan","BOS",0.837354,0.599665,0,4.34059,22,0,0,0,,15.5509,67.7901,13.9808,8.04,7.5,1.80452,7.47752,0.560841,0.642131,14.7858,8.5572,4.32758,1.97736,1.04436,0.218111,0.110304,0.10780714452266693,0.2343,1.37988,0.282642,0.708764,,,4.30845,0.0389377,0.036853,999,,,,,,,63.40000000000001,3.962500000000001,60,3.75,,,,,,,,,,,,,,,,,,,"Shane Drohan","sa3014447",675660
"Rafael Montero",,3.13527,3.7266,0,4.65052,58,0,0,0,,58,253.782,54.4653,32.02,29.97,7.06676,27.1058,1.20073,3.18917,52.9956,8.22346,4.20608,1.95514,1.09657,0.208824,0.106808,0.10201588273048401,0.243707,1.4064,0.290033,0.691305,,,4.45861,0.0388244,-0.172211,999,,,,,,,218.70000000000002,3.770689655172414,215,3.706896551724138,,,,,,,,,,,,,,,,,,,"Rafael Montero","12760",606160
"Nick Burdi","NYM",0.634692,0.52449,0,4.43953,18,0,0,0.7021,,11.8391,51.442,10.2542,6.25,5.84,1.66916,5.70171,0.265254,0.690686,13.1087,9.96516,4.33441,2.29908,1.26889,0.254825,0.110838,0.14398740977048874,0.227621,1.34774,0.283601,0.712671,,,4.37331,0.038273,0.0276398,999,,,,,,,47.20000000000002,3.933333333333335,43,3.5833333333333335,,,,,,,,,,,,,,,,,,,"Nick Burdi","16074",595897
"Tanner McDougal","CHW",1.08585,1.58395,0.848695,5.11816,11,3,0,0,,22.6664,99.8924,22.1674,13.77,12.89,3.71347,10.3185,0.26991,1.28275,19.7104,7.82631,4.09712,1.9102,1.47449,0.197317,0.103297,0.09402015805244446,0.251072,1.43322,0.284489,0.685891,,,5.06126,0.0372231,-0.0485597,999,,,,,,,70.8,3.0782608695652174,70,3.0434782608695654,,,,,,,,,,,,,,,,,,,"Tanner McDougal","sa3017471",701780
"Didier Fuentes","ATL",0.388268,0.279238,0,4.48614,10,0,0,0.6599,,7.72378,32.8843,7.35725,4.14,3.85,1.23763,2.35639,0.204736,0.349519,7.74952,9.02998,2.74574,3.28873,1.44213,0.23566,0.0716568,0.16400299221277237,0.243792,1.25763,0.28878,0.698367,,,4.26255,0.0362519,0.0184265,725.0599975585938,,,,,,,42.7,5.3375,41,5.125,,,,,,,,,,,,,,,,,,,"Didier Fuentes","30661",800311
"Paxton Schultz","TOR",0.435577,0.333813,0,4.47382,12,0,0,0.6504,,8.67044,37.6973,7.78089,4.62,4.31,1.19273,4.00084,0.254374,0.40394,9.23323,9.58418,4.15291,2.30782,1.23807,0.244931,0.106131,0.13880030810832977,0.233713,1.35884,0.288113,0.708247,,,4.31771,0.0356268,-0.0302732,999,,,,,,,43.500000000000014,4.833333333333335,42,4.666666666666667,,,,,,,,,,,,,,,,,,,"Paxton Schultz","25501",687606
"Scott Effross","DET",0.497704,0.404544,0,4.58007,14,0,0,0.6108,,10.4147,44.8959,10.8427,5.71,5.3,1.28495,3.02979,0.288313,0.517101,7.99773,6.91135,2.61823,2.6397,1.11041,0.178139,0.0674847,0.11065463721752167,0.262224,1.33201,0.298062,0.676063,,,4.2249,0.0356053,-0.0787402,999,,,,,,,41.1,4.11,45,4.5,,,,,,,,,,,,,,,,,,,"Scott Effross","18384",664123
"Sam Bachman","LAA",1.35061,1.27956,0,4.35957,40,0,0,0.6594,,28.2413,123.328,26.0772,14.62,13.68,3.03702,13.3285,0.765657,1.85551,23.5586,7.5077,4.24756,1.76753,0.967841,0.191025,0.108074,0.08295030891895294,0.241135,1.39532,0.282535,0.705063,,,4.47771,0.0345905,-0.0376421,999,,,,,,,109.70000000000002,3.9178571428571436,108,3.857142857142857,,,,,,,,,,,,,,,,,,,"Sam Bachman","29754",696147
"Derek Law",,1.46873,1.86777,0,4.85047,28,0,0,0,,28.4447,125.3,29.695,16.41,15.33,3.51881,11.2733,0.633891,1.38641,23.2415,7.35369,3.56691,2.06164,1.11336,0.185487,0.0899707,0.09551665186882019,0.263628,1.44028,0.304801,0.681381,,,4.44437,0.0340848,-0.13907,999,,,,,,,90,3.2142857142857144,98,3.5,,,,,,,,,,,,,,,,,,,"Derek Law","13133",571882
"Blas Castaño","SEA",0.434691,0.354978,0,4.31542,12,0,0,0.6494,,7.50797,32.2018,7.1179,3.87,3.6,0.941679,2.60679,0.230522,0.480699,6.52997,7.82764,3.12483,2.50499,1.12882,0.202783,0.0809516,0.12183106690645218,0.244481,1.29525,0.285372,0.696461,,,4.25986,0.033714,0.0184265,999,,,,,,,37.7,4.7125,36,4.5,,,,,,,,,,,,,,,,,,,"Blas Castano","26117",680604
"Tyler Gilbert","CHW",1.90722,1.89263,0,4.75887,56,0,0,9.4179,,38.7886,168.46,37.807,22,20.51,5.83356,14.7389,1.10939,1.59423,35.8718,8.32321,3.41982,2.43382,1.35354,0.212939,0.0874919,0.12544746696949005,0.248523,1.35467,0.289558,0.688298,,,4.50389,0.032969,-0.165124,999,,,,,,,173,4.435897435897436,174,4.461538461538462,,,,,,,,,,,,,,,,,,,"Tyler Gilbert","17964",656457
"Carson Seymour","SFG",0.674017,0.589802,0,4.40041,20,0,0,0.6691,,13.4374,58.3308,13.3643,7.09,6.57,1.60447,5.15034,0.385919,0.72627,11.3173,7.57999,3.44956,2.19738,1.07463,0.194019,0.0882954,0.10572325438261032,0.254781,1.37785,0.297474,0.702261,,,4.31493,0.032805,-0.0211237,999,,,,,,,45.8,3.523076923076923,47,3.6153846153846154,,,,,,,,,,,,,,,,,,,"Carson Seymour","30084",693313
"Bailey Horn","DET",1.90089,1.47219,0,4.43914,52,0,0,6.3524,,36.5949,160.262,33.5679,19.39,18.05,4.45902,17.5505,1.41731,1.64161,33.1033,8.14127,4.3163,1.88617,1.09663,0.206558,0.109512,0.09704595059156418,0.237953,1.39687,0.281226,0.707028,,,4.48333,0.0317963,0.0340948,999,,,,,,,166.20000000000002,4.491891891891893,163,4.405405405405405,,,,,,,,,,,,,,,,,,,"Bailey Horn","27753",690544
"Génesis Cabrera","MIN",1.93891,2.2445,0,4.52988,35,0,0,0,,35.4447,152.914,32.8067,19.16,17.84,4.97502,14.4665,1.04591,1.80445,30.4995,7.74433,3.67328,2.10829,1.26324,0.199455,0.0946053,0.10484997183084488,0.240091,1.33372,0.275102,0.697456,,,4.61601,0.0301752,-0.0723894,999,,,,,,,123.7,3.5342857142857143,122,3.4857142857142858,,,,,,,,,,,,,,,,,,,"Genesis Cabrera","17490",650893
"Jhancarlos Lara","ATL",0.46495,0.325276,0,4.32759,12,0,0,0,,9.04661,40.053,7.90432,4.66,4.35,0.833015,5.32231,0.258832,0.575057,9.53049,9.48139,5.29489,1.79067,0.828723,0.237947,0.132881,0.10506528615951538,0.23142,1.46205,0.297211,0.71031,,,4.18087,0.029971,-0.0302732,999,,,,,,,35.500000000000014,3.944444444444446,34,3.7777777777777777,,,,,,,,,,,,,,,,,,,"Jhancarlos Lara","sa3019367",702910
"Jose Franco","CIN",0.627477,0.578595,0,4.61909,18,0,0,0,,11.0671,47.6158,10.1467,6.07,5.68,1.87756,4.28567,0.311148,0.501052,11.4724,9.32958,3.4852,2.67692,1.52687,0.240937,0.0900053,0.15093136578798294,0.236913,1.30408,0.28051,0.70845,,,4.56493,0.0299611,-0.0257189,999,,,,,,,37.800000000000004,3.436363636363637,36,3.272727272727273,,,,,,,,,,,,,,,,,,,"Jose Franco","sa3008714",683742
"Will Sanders","CHC",0.401362,0.301385,0,4.33065,10,0,0,0,,7.56468,32.52,6.75742,3.9,3.64,0.988953,3.16447,0.183021,0.418954,7.60252,9.04502,3.76489,2.40246,1.1766,0.23378,0.0973086,0.13647165894508362,0.233526,1.31161,0.283532,0.705358,,,4.24577,0.029354,0.0184265,999,,,,,,,35.7,4.4625,34,4.25,,,,,,,,,,,,,,,,,,,"Will Sanders","sa3023508",691739
"Orlando Ribalta","WSN",1.50464,1.54247,0,4.60928,48,0,0,4.2253,,33.5454,146.737,29.9496,18.37,17.18,4.71111,16.2392,1.17814,1.78059,31.795,8.53039,4.35687,1.95792,1.26396,0.21668,0.110669,0.10601133108139038,0.232678,1.37691,0.273704,0.702615,,,4.67674,0.0291338,-0.0238551,749.719970703125,,,,,,,138.10000000000002,4.061764705882354,131,3.8529411764705883,,,,,,,,,,,,,,,,,,,"Orlando Ribalta","26247",687377
"Bowden Francis","TOR",1.64366,1.62038,0.544839,4.8046,30,2,0,0.6504,,37.1457,158.935,34.8183,21.19,19.83,7.3879,12.0933,0.661654,2.25728,33.6625,8.15605,2.93007,2.78357,1.79001,0.211801,0.0760896,0.13571125268936157,0.240817,1.26291,0.264942,0.70338,,,5.06724,0.0279495,-0.071647,748.8900146484375,,,,,,,126.70000000000002,3.4243243243243247,124,3.3513513513513513,,,,,,,,,,,,,,,,,,,"Bowden Francis","20548",670102
"Dylan Ray","ARI",0.2864,0.246579,0,4.46396,8,0,0,0,,5.72585,24.7308,5.36619,3.04,2.84,0.772264,2.23469,0.1715,0.291413,5.56515,8.74741,3.51252,2.49035,1.21386,0.225029,0.0903605,0.1346687749028206,0.241669,1.32747,0.289522,0.699552,,,4.26814,0.0273062,0.0138199,999,,,,,,,25.10000000000001,4.1833333333333345,23,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Dylan Ray","sa3020392",691009
"Peyton Alford","SEA",0.372404,0.282052,0,4.08409,10,0,0,0,,6.19232,26.5548,5.06331,3,2.81,0.779288,2.98745,0.157956,0.302313,6.7542,9.81664,4.34199,2.26086,1.13263,0.254349,0.112501,0.14184819161891937,0.217636,1.30012,0.27232,0.725709,,,4.18347,0.0267136,0.0138199,999,,,,,,,24.10000000000001,4.016666666666668,22,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Peyton Alford","sa3016843",688230
