Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Héctor Rodríguez","CIN",15,63,59,15,10,3,0,2,7,7,3,0,11,0,0,0,,1,0,0.252482,0.0533997,0.176477,0.302588,0.295954,0.402268,0.301796,0.698222,0.149785,4.62822,0.281268,-0.00513742,-0.0248636,6.86803,-0.575908,87.4449,-0.030001,0,-0.967462282627821,-0.6749999523162842,0.0464052,999,,,,,,,63.4,4.226666666,63.4,4.226666666,,,,,,,,,,,,,,,,,,,"Hector Rodriguez","sa3015828",699302
"Sterlin Thompson","COL",10,42,38,10,6,2,0,1,5,5,3,0,10,1,0,0,,1,0,0.254898,0.0722992,0.232812,0.310548,0.319815,0.411708,0.31892,0.731523,0.15681,5.09282,0.312601,-0.00684025,-0.0192766,5.1626,0.199981,90.4024,-0.0261168,0,-0.5038712825626135,-0.45000001788139343,0.0453734,999,,,,,,,47.1,4.71,47.1,4.71,,,,,,,,,,,,,,,,,,,"Sterlin Thompson","sa3019999",694514
"Brandon Lockridge","MIL",18,77,69,16,12,3,0,1,8,7,6,0,21,1,1,0,,3,1,0.235263,0.0825004,0.267162,0.308803,0.303759,0.332545,0.283131,0.636304,0.0972819,6.0863,0.318,-0.0110314,0.238636,7.22737,-1.87077,80.2934,0.227605,-0.128983,-1.5708347856998444,-0.5539828687906265,0.0447097,999,,,,,,,62.6,3.477777777,62.6,3.477777777,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"Dairon Blanco","KCR",13,56,51,12,9,2,0,1,6,5,4,0,14,1,0,0,,5,1,0.240053,0.0662004,0.241499,0.274123,0.300228,0.357665,0.290177,0.657893,0.117612,6.8395,0.303801,-0.0226604,0.372284,5.57662,-1.04021,81.4189,0.349624,-0.322475,-0.8767783045768738,-0.6224747896194458,0.0438078,999,,,,,,,53.1,4.084615384,53.1,4.084615384,,,,,,,,,,,,,,,,,,,"Dairon Blanco","19779",680118
"Christian Franklin","WSN",11,49,43,10,7,2,0,1,5,4,5,0,13,1,0,0,,1,0,0.225401,0.1094,0.25601,0.427326,0.318129,0.341464,0.295844,0.659594,0.116064,5.10858,0.295375,-0.0117166,-0.000962977,5.10502,-0.684705,88.2681,-0.0126796,0,-0.6940134223550558,-0.5249999761581421,0.0420738,999,,,,,,,48.1,4.372727272,48.1,4.372727272,,,,,,,,,,,,,,,,,,,"Christian Franklin","sa3017510",681047
"Jorbit Vivas","NYY",18,77,66,15,11,3,0,1,8,7,8,0,12,2,1,0,,2,0,0.229047,0.1047,0.157688,0.663969,0.323879,0.335253,0.296812,0.659132,0.106207,4.47611,0.260691,-0.015383,0.00118102,8.08265,-1.01549,90.1344,-0.014202,-0.0130277,-0.9095372408628464,-1.3380276430398226,0.0411961,999,,,,,,,69.9,3.883333333,69.9,3.883333333,,,,,,,,,,,,,,,,,,,"Jorbit Vivas","23917",678391
"Ji Hwan Bae","NYM",6,28,25,6,4,1,0,0,3,2,3,0,7,0,0,0,,1,0,0.234395,0.0918005,0.258987,0.35446,0.309373,0.33343,0.286649,0.642803,0.0990345,6.171,0.314709,0.0148319,0.0467221,2.70812,-0.600299,85.25,0.061554,0.087457,-0.4279370941221714,-0.1125430017709732,0.0400131,999,,,,,,,22.4,3.733333333,22.4,3.733333333,,,,,,,,,,,,,,,,,,,"Ji Hwan Bae","23818",678225
"Hao-Yu  Lee","DET",5,21,19,4,3,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.227196,0.0795992,0.229,0.347595,0.297356,0.358303,0.288975,0.655658,0.131106,5.46751,0.279016,0,0.00419012,2.07074,-0.410568,83.357,0.00419012,0,-0.40773996664211154,0.07500000298023224,0.0399066,999,,,,,,,12.3,2.46,12.3,2.46,,,,,,,,,,,,,,,,,,,"Hao-Yu  Lee","sa3017863",701678
"Tsung-Che Cheng","PIT",39,168,150,32,22,7,1,2,15,13,15,0,41,1,1,1,,4,1,0.209559,0.0864003,0.246789,0.350098,0.282895,0.301461,0.262659,0.584356,0.0919029,4.99365,0.27343,-0.0122072,0.0168343,12.9764,-6.87408,63.6312,0.00462705,1.1312,-7.236931025516242,2.0312024354934692,0.0392545,999,,,,,,,126.8,3.251282051,126.8,3.251282051,,,,,,,,,,,,,,,,,,,"Tsung-Che Cheng","28344",691907
"Max Anderson","DET",5,21,19,5,3,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.248804,0.0523989,0.169793,0.308604,0.293279,0.372451,0.289088,0.66573,0.123646,3.2439,0.282342,-0.00158824,-0.0212711,2.07268,-0.408634,83.4352,-0.0228594,0,-0.4328551720827818,0.07500000298023224,0.037337,999,,,,,,,14.9,2.98,14.9,2.98,,,,,,,,,,,,,,,,,,,"Max Anderson","sa3022567",801194
"Rece Hinds","CIN",8,35,32,7,4,2,0,1,4,4,2,0,11,0,0,0,,1,0,0.231131,0.0594993,0.324674,0.183259,0.28228,0.425037,0.303908,0.707317,0.193906,4.98881,0.303827,0.00710047,0.0228329,3.87558,-0.259941,88.8915,0.0299333,0.0054619,-0.4308703914284706,-0.3695380985736847,0.0372469,999,,,,,,,30.3,3.7875,30.3,3.7875,,,,,,,,,,,,,,,,,,,"Rece Hinds","27493",677956
"Justin Foscue","TEX",10,42,37,8,5,2,0,1,5,4,4,0,8,1,0,0,,0,0,0.222338,0.0930994,0.199337,0.467046,0.303522,0.378129,0.300209,0.681651,0.155791,3.75011,0.25252,-0.00692308,-0.0343959,4.52459,-0.438038,92.7522,-0.041319,0.0588462,-0.40009696781635284,-0.691153846681118,0.0362515,999,,,,,,,38,3.8,38,3.8,,,,,,,,,,,,,,,,,,,"Justin Foscue","27501",679822
"Chadwick Tromp","ATL",6,26,23,5,3,1,0,1,2,2,2,0,7,0,0,0,,0,0,0.208776,0.0736009,0.262653,0.280221,0.270453,0.322069,0.262656,0.592522,0.113292,3.49434,0.26751,-0.00938331,-0.0203199,1.9773,-1.04754,65.0419,-0.0297032,-0.0248382,-1.090377502143383,0.4751618392765522,0.0356215,999,,,,,,,23.3,3.883333333,23.3,3.883333333,,,,,,,,,,,,,,,,,,,"Chadwick Tromp","16953",644433
"Weston Wilson","PHI",8,35,31,7,4,1,0,1,4,4,3,0,10,0,0,0,,1,0,0.216071,0.0960992,0.281179,0.341772,0.295569,0.371851,0.293448,0.66742,0.15578,4.74894,0.274666,-0.026399,0.0105398,3.57835,-0.557167,84.996,-0.0158592,-0.0650318,-0.6382591519504786,-0.19003180414438248,0.0343941,999,,,,,,,31.4,3.925,31.4,3.925,,,,,,,,,,,,,,,,,,,"Weston Wilson","19358",642215
"Grant McCray","SFG",16,70,63,14,9,3,1,2,7,6,5,0,21,0,1,0,,2,0,0.215599,0.0761001,0.304838,0.249641,0.279502,0.347707,0.276021,0.627209,0.132108,6.08562,0.296357,-0.00411559,0.0786451,6.16627,-2.10477,77.0618,0.0745295,0.28449,-1.8285265266895294,-0.1655096709728241,0.0342625,999,,,,,,,67.4,4.2125,67.4,4.2125,,,,,,,,,,,,,,,,,,,"Grant McCray","25690",687529
"Ryan Clifford","NYM",11,49,42,9,5,2,0,2,6,5,6,0,15,1,0,0,,0,0,0.208183,0.1132,0.30129,0.375717,0.305359,0.370495,0.298787,0.675855,0.162313,3.55969,0.272456,-0.00402699,-0.0440262,5.22208,-0.567648,93.5646,-0.0480532,0,-0.4217878617346287,-0.875,0.0341165,999,,,,,,,54,4.909090909,54,4.909090909,,,,,,,,,,,,,,,,,,,"Ryan Clifford","sa3020126",691775
"Rhylan Thomas","SEA",5,21,19,5,4,1,0,0,2,2,1,0,2,0,0,0,,1,0,0.263568,0.0647003,0.104471,0.619312,0.315355,0.352774,0.295039,0.668129,0.0892066,4.29419,0.283858,-0.00362988,0.00770319,2.17413,-0.307183,94.3163,0.00407331,-0.0322656,-0.13660481246188283,-0.257265567779541,0.0336522,999,,,,,,,16.8,3.36,16.8,3.36,,,,,,,,,,,,,,,,,,,"Rhylan Thomas","31793",689041
"Akil Baddoo","MIL",11,49,43,9,6,2,0,1,5,5,5,0,15,0,0,0,,1,0,0.21372,0.1067,0.296105,0.360343,0.30031,0.360572,0.291693,0.660882,0.146852,5.75643,0.286948,0.0657571,0.0434741,4.93986,-0.849872,86.1586,0.109231,-0.0837473,-0.694612942636013,-0.6087472438812256,0.0334441,750.9299926757812,,,,,,,39.5,3.59090909,39.5,3.59090909,,,,,,,,,,,,,,,,,,,"Akil Baddoo","22168",668731
"Luca Tresh","KCR",3,13,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.222326,0.0711991,0.243061,0.292926,0.281736,0.359751,0.281244,0.641487,0.137425,3.91263,0.273338,-0.00342404,-0.0113242,1.18182,-0.330597,75.2653,-0.0147482,0,-0.3879036484286189,0.25,0.030965,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Luca Tresh","sa3017394",681123
"James Triantos","CHC",6,28,26,6,5,1,0,0,3,3,2,0,5,0,0,0,,1,0,0.241489,0.0550007,0.162201,0.339089,0.289208,0.336203,0.27595,0.625412,0.0947146,5.49538,0.278466,0,0.0492284,2.4649,-0.843513,76.4123,0.0492284,0,-0.7335470393300056,0.10000000149011612,0.0304912,999,,,,,,,18.4,3.066666666,18.4,3.066666666,,,,,,,,,,,,,,,,,,,"James Triantos","sa3017295",701649
"Jose Fernandez","ARI",6,28,26,6,4,1,0,1,3,3,1,0,6,0,0,0,,0,0,0.241206,0.0477991,0.224451,0.212961,0.281179,0.368242,0.282693,0.649421,0.127036,4.59151,0.292528,-0.00190963,-0.010587,2.61819,-0.690225,78.2549,-0.0124966,0,-0.7341251196339726,0.10000000149011612,0.030432,999,,,,,,,22.9,3.816666666,22.9,3.816666666,,,,,,,,,,,,,,,,,,,"Jose Fernandez","sa3015204",699912
"Joey Loperfido","TOR",15,63,57,13,9,3,0,2,7,7,4,0,18,1,0,0,,1,0,0.231108,0.0678002,0.281472,0.240878,0.292541,0.37182,0.290107,0.664362,0.140712,4.56795,0.303154,-0.00881693,-0.00893868,6.27013,-1.1738,84.9912,-0.0177556,-0.0737416,-1.132200699299574,-0.748741626739502,0.0294062,675.6699829101562,,,,,,,60.2,4.013333333,60.2,4.013333333,,,,,,,,,,,,,,,,,,,"Joey Loperfido","29630",694388
"Kahlil Watson","CLE",5,21,19,4,2,1,0,1,2,2,2,0,6,0,0,0,,1,0,0.209878,0.0795992,0.307421,0.258925,0.280188,0.35762,0.280633,0.637808,0.147742,5.10471,0.280554,0,0.0068572,1.92851,-0.552803,79.0457,0.0068572,0,-0.5117820682935417,0.07500000298023224,0.0292618,999,,,,,,,23.6,4.72,23.6,4.72,,,,,,,,,,,,,,,,,,,"Kahlil Watson","sa3017513",696135
"Justyn-Henry Malloy","DET",3,14,12,3,2,1,0,0,2,1,2,0,4,0,0,0,,0,0,0.231202,0.132001,0.277522,0.47564,0.342227,0.368569,0.318488,0.710797,0.137368,3.38474,0.311808,-0.000373487,-0.0171031,1.71596,0.061754,103.687,-0.0174766,-0.00550893,0.04336942359805107,-0.2555089336819947,0.0275955,745.7999877929688,,,,,,,13.7,4.566666666,13.7,4.566666666,,,,,,,,,,,,,,,,,,,"Justyn-Henry Malloy","29606",669234
"Jonatan Clase","TOR",5,21,19,4,3,1,0,0,2,2,2,0,6,0,0,0,,1,0,0.22503,0.0826997,0.265135,0.311915,0.293918,0.354937,0.286425,0.648855,0.129907,5.52377,0.291342,0.00549929,0.0601427,2.02727,-0.454042,82.455,0.065642,-0.0711471,-0.3686140775680542,-0.09614710137248039,0.0263992,999,,,,,,,14.2,2.84,14.2,2.84,,,,,,,,,,,,,,,,,,,"Jonatan Clase","26599",682729
"A.J. Vukovich","ARI",5,21,19,5,3,1,0,1,2,2,1,0,6,0,0,0,,0,0,0.242126,0.0687997,0.289009,0.238054,0.298014,0.400368,0.302749,0.698381,0.158242,4.21027,0.316464,-0.00154777,-0.0192048,2.30559,-0.175717,91.9938,-0.0207526,0,-0.22002175264060497,-0.22499999403953552,0.0259519,999,,,,,,,24.3,4.86,24.3,4.86,,,,,,,,,,,,,,,,,,,"A.J. Vukovich","sa3014525",691021
"Brandon Valenzuela","TOR",5,19,17,3,2,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.202571,0.0826999,0.264731,0.312392,0.272878,0.31751,0.262206,0.590389,0.11494,3.49882,0.25979,-0.00317944,-0.0161089,1.47597,-0.79266,65.7716,-0.0192884,0,-0.793857928365469,0.375,0.0247571,999,,,,,,,8.7,1.74,8.7,1.74,,,,,,,,,,,,,,,,,,,"Brandon Valenzuela","sa3005729",678218
"Clay Dungan","SDP",16,70,62,13,9,3,0,1,7,6,7,0,19,1,1,0,,2,0,0.204201,0.0929998,0.272827,0.340875,0.285771,0.301791,0.264578,0.587562,0.0975897,5.36473,0.277075,-0.0388546,0.0387736,5.51592,-2.75512,70.5682,-0.0000809826,0,-2.4418758549145423,0.3500000238418579,0.0242523,999,,,,,,,56.7,3.54375,56.7,3.54375,,,,,,,,,,,,,,,,,,,"Clay Dungan","sa1169803",687867
"Trei Cruz","DET",3,14,12,3,2,1,0,0,1,1,2,0,4,0,0,0,,0,0,0.211453,0.117901,0.26332,0.447747,0.30796,0.322679,0.283237,0.630639,0.111226,4.42865,0.281844,-0.00449554,-0.00903125,1.31528,-0.338928,79.4046,-0.0135268,0,-0.35336308646947145,0.10000000149011612,0.0233778,999,,,,,,,13.7,4.566666666,13.7,4.566666666,,,,,,,,,,,,,,,,,,,"Trei Cruz","sa3014420",669360
"Kameron Misner","KCR",11,49,43,9,6,2,0,1,5,5,5,0,16,0,0,0,,1,0,0.207753,0.1063,0.322946,0.329157,0.296292,0.343464,0.284525,0.639756,0.135711,5.48312,0.29669,-0.0356555,0.0525313,4.65472,-1.13501,77.5259,0.0168758,0.0403062,-1.2810533866286278,-0.18469378724694252,0.0225858,999,,,,,,,39.5,3.59090909,39.5,3.59090909,,,,,,,,,,,,,,,,,,,"Kameron Misner","26374",670224
"Willie MacIver","TEX",3,13,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.223294,0.0751006,0.269328,0.278845,0.2911,0.354464,0.284926,0.645564,0.13117,4.72343,0.289003,-0.00239409,-0.00298144,1.22009,-0.292324,82.2243,-0.00537553,-0.0426946,-0.27354448148980737,0.2073054164648056,0.0223023,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Willie MacIver","24641",680862
"Shane McGuire","ATH",3,13,11,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.209276,0.1092,0.249698,0.43733,0.30234,0.298543,0.272757,0.600882,0.0892664,3.70034,0.275231,-0.00468886,-0.0103145,1.09363,-0.41879,69.6167,-0.0150034,0,-0.4733752217143774,0.25,0.0222202,999,,,,,,,3.2,1.066666666,3.2,1.066666666,,,,,,,,,,,,,,,,,,,"Shane McGuire","sa3017284",676063
"Eli White","ATL",16,70,64,15,10,2,0,2,8,7,5,0,19,1,1,0,,2,1,0.232732,0.0676001,0.273098,0.24753,0.292322,0.370652,0.289772,0.662974,0.137919,5.93404,0.300118,-0.0419391,0.0862857,6.94779,-1.32325,83.6174,0.0443466,-0.208873,-1.3148267194628716,-0.8088731169700623,0.0209963,999,,,,,,,63.6,3.975,63.6,3.975,,,,,,,,,,,,,,,,,,,"Eli White","19346",642201
"Kristian Robinson","ARI",3,14,12,3,2,0,0,0,1,1,1,0,5,0,0,0,,0,0,0.213431,0.1017,0.330063,0.308123,0.299258,0.341795,0.285385,0.641053,0.128364,5.43214,0.30988,-0.00223889,0.00740934,1.33969,-0.314515,80.0989,0.00517045,0,-0.3250462585128844,0.05000000074505806,0.0195148,750.2000122070312,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Kristian Robinson","sa3006884",677565
"Matthew Lugo","LAA",52,224,208,47,29,10,1,6,22,24,12,0,68,2,2,1,,4,1,0.22539,0.0518002,0.304559,0.170083,0.271768,0.377108,0.281543,0.648876,0.151718,5.04611,0.300658,-0.0332536,-0.0182631,20.7363,-5.73101,77.3101,-0.0515167,0.820652,-6.0418922156095505,-1.4793484210968018,0.0192834,746.7999877929688,,,,,,,193.1,3.713461538,193.1,3.713461538,,,,,,,,,,,,,,,,,,,"Matthew Lugo","25980",683090
"Tristan Gray","BOS",8,35,32,7,4,2,0,1,4,4,2,0,10,0,0,0,,0,0,0.221469,0.0648996,0.28601,0.226914,0.277576,0.384821,0.286955,0.662397,0.163352,4.04475,0.283236,-0.0162625,-0.031382,3.39385,-0.741666,78.0206,-0.0476445,0.104456,-0.9543314129114151,-0.07054439932107925,0.0183924,999,,,,,,,28.4,3.55,28.4,3.55,,,,,,,,,,,,,,,,,,,"Tristan Gray","19877",656484
"Jhonny Pereda","MIN",2,6,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.239971,0.1041,0.250771,0.415121,0.323736,0.341496,0.297984,0.665232,0.101526,3.09556,0.317741,-0.00412168,-0.00825697,0.677899,-0.0783099,89.0562,-0.0123786,-0.0401416,-0.0949292927980423,0.08485840633511543,0.0183569,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Jhonny Pereda","19802",640902
"Orelvis Martinez","WSN",31,133,119,24,14,5,0,5,14,14,11,0,37,2,1,0,,1,0,0.201276,0.0809002,0.275951,0.293169,0.274272,0.365233,0.279756,0.639504,0.163957,3.40366,0.246417,-0.0125761,-0.123617,12.1192,-3.59573,77.2472,-0.136193,0,-3.7227721959352493,-0.5249999761581421,0.0181267,999,,,,,,,117.8,3.8,117.8,3.8,,,,,,,,,,,,,,,,,,,"Orelvis Martinez","25967",682619
"Nacho Alvarez Jr.","ATL",3,14,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.240099,0.0865011,0.214314,0.403618,0.317266,0.339801,0.293548,0.657067,0.0997018,3.8857,0.298815,-0.0093574,-0.00987703,1.43248,-0.221731,86.204,-0.0192344,-0.143285,-0.24814961850643158,-0.043285198509693146,0.017838,742.530029296875,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Nacho Alvarez Jr.","31765",805373
"Wade Meckler","SFG",2,7,6,2,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.25095,0.094901,0.216152,0.439047,0.325724,0.346288,0.299416,0.672012,0.0953381,4.37156,0.317707,-0.00102208,-0.00412806,0.749586,-0.0775177,93.0878,-0.00515014,-0.0222303,-0.06249657738953829,0.0027697179466485977,0.0177169,999,,,,,,,8.2,4.1,8.2,4.1,,,,,,,,,,,,,,,,,,,"Wade Meckler","31490",685133
"Spencer Packard","SEA",5,21,18,4,3,1,0,0,2,2,2,0,4,0,0,0,,0,0,0.228951,0.0994989,0.199438,0.498897,0.31588,0.337059,0.292291,0.65294,0.108109,2.57644,0.274815,-0.00848497,-0.0296388,2.12729,-0.354025,92.4237,-0.0381238,0,-0.22564373537898064,-0.32499998807907104,0.0176123,999,,,,,,,13.3,2.66,13.3,2.66,,,,,,,,,,,,,,,,,,,"Spencer Packard","sa3016803",689070
"Nick Morabito","NYM",6,28,25,6,4,1,0,0,3,2,2,0,7,0,0,0,,1,0,0.233994,0.0745011,0.252419,0.295148,0.297249,0.322468,0.276506,0.619717,0.0884748,5.58046,0.309124,0,0.0595696,2.47753,-0.830886,78.3016,0.0595696,0,-0.6605090275406837,-0.10000000894069672,0.0175014,999,,,,,,,19.4,3.233333333,19.4,3.233333333,,,,,,,,,,,,,,,,,,,"Nick Morabito","sa3020418",703492
"Brett Wisely","ATL",3,14,13,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.230648,0.0816003,0.236867,0.344499,0.298171,0.34906,0.285658,0.647232,0.118413,4.59068,0.289409,-0.010975,-0.00331823,1.3428,-0.311413,80.7992,-0.0142932,-0.0145538,-0.3328900057822466,0.03544624522328377,0.0172233,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Brett Wisely","27735",689172
"Matthew Wood","MIL",2,6,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.216484,0.102599,0.196442,0.522285,0.305018,0.317687,0.280202,0.622705,0.101203,3.66951,0.259479,-0.00118248,-0.0051926,0.585498,-0.170711,78.2871,-0.00637508,0,-0.1710741277784109,0.125,0.0170714,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Matthew Wood","sa3019924",687783
"Heston Kjerstad","BAL",3,14,13,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.232992,0.0677997,0.262987,0.257806,0.29654,0.392545,0.299973,0.689085,0.159554,4.16656,0.289761,-0.0034973,-0.0137737,1.50551,-0.148703,92.6282,-0.017271,-0.0287278,-0.13891057297587395,-0.17872783914208412,0.0168016,740,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"Junior Perez","ATH",13,56,50,10,6,2,0,2,6,6,5,0,18,0,0,0,,2,0,0.207277,0.0962,0.318709,0.301843,0.287071,0.355517,0.283377,0.642588,0.14824,5.35401,0.286039,-0.0040627,0.0521185,5.26747,-1.34936,76.9322,0.0480558,0,-1.4744788371026516,-0.30000001192092896,0.0156487,999,,,,,,,49.4,3.8,49.4,3.8,,,,,,,,,,,,,,,,,,,"Junior Perez","sa3005744",678577
"Paul McIntosh","PHI",2,6,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.212103,0.0880984,0.239354,0.368068,0.289704,0.341927,0.280292,0.631631,0.129824,3.4781,0.259341,-0.00285714,-0.00595095,0.585965,-0.170244,75.9836,-0.00880809,0,-0.19098040461540222,0.125,0.0150347,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Paul McIntosh","sa3017372",682192
"Blake Dunn","CIN",19,84,74,17,12,3,0,2,9,8,8,0,25,2,1,0,,2,1,0.226711,0.0896996,0.297412,0.301601,0.31096,0.339992,0.291569,0.650952,0.113281,4.9506,0.315322,-0.00171656,0.0781172,8.45991,-1.46534,80.4393,0.0764006,-0.281515,-1.8710079565644264,-0.7815152406692505,0.0145465,999,,,,,,,79.7,4.194736842,79.7,4.194736842,,,,,,,,,,,,,,,,,,,"Blake Dunn","29487",694362
"Drew Romo","NYM",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.22177,0.0540997,0.246697,0.219296,0.270186,0.347091,0.270395,0.617277,0.125321,4.02028,0.274587,-0.000594132,-0.00425756,0.534538,-0.221671,74.1153,-0.00485169,-0.0081198,-0.20119521813467145,0.11688019521534443,0.013706,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Drew Romo","27763",691011
"Ronny Simon","PIT",3,14,13,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.242973,0.0833997,0.21004,0.397066,0.310716,0.368625,0.299103,0.679341,0.125652,5.29161,0.293723,0.00374026,0.0117967,1.49562,-0.158585,88.5971,0.0155369,-0.0215065,-0.17367087490856647,-0.1715064998716116,0.0123395,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Ronny Simon","25346",682927
"Gabriel Rincones Jr.","PHI",5,21,18,4,2,1,0,1,2,2,2,0,6,0,0,0,,1,0,0.21447,0.103099,0.274266,0.375908,0.302853,0.365195,0.294324,0.668048,0.150725,4.85327,0.273446,-0.00352174,0.008861,2.16195,-0.319358,85.5964,0.00533926,0,-0.3531578527763486,-0.22499999403953552,0.0123304,999,,,,,,,24.6,4.92,24.6,4.92,,,,,,,,,,,,,,,,,,,"Gabriel Rincones Jr.","sa3020758",687282
"Tyler Tolbert","KCR",24,105,96,22,15,5,0,1,11,9,6,0,26,1,1,0,,8,2,0.225891,0.0592004,0.249734,0.237054,0.281121,0.321283,0.26727,0.602404,0.0953919,6.94054,0.295017,-0.0712916,0.763991,8.50337,-3.90319,65.6393,0.6927,-0.159102,-3.5595991015434265,0.06589804589748383,0.0123009,737.8699951171875,,,,,,,81.7,3.404166666,81.7,3.404166666,,,,,,,,,,,,,,,,,,,"Tyler Tolbert","25779",686475
"Hayden Senger","NYM",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.205939,0.0591984,0.295779,0.200144,0.26197,0.309576,0.253603,0.571546,0.103637,4.35149,0.281111,-0.00360802,-0.0033001,0.447287,-0.308923,62.6126,-0.00690811,0.00577283,-0.2905034073628485,0.13077282905578613,0.0121983,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Hayden Senger","21489",663584
"Tomás Nido","DET",3,13,12,3,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.221951,0.0452995,0.250395,0.180912,0.262722,0.325748,0.25846,0.58847,0.103797,3.43973,0.280511,-0.0321224,-0.0094531,0.945046,-0.567373,62.3365,-0.0415755,-0.0495716,-0.6097782365977764,0.20042839646339417,0.0117701,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Tomas Nido","13755",621512
"Riley Adams","WSN",45,183,165,35,22,7,0,5,18,19,13,0,60,3,1,1,,1,0,0.214262,0.0699998,0.32566,0.214947,0.279662,0.364609,0.282244,0.644271,0.150347,3.33769,0.294576,-0.0474257,-0.186276,17.0264,-4.57286,78.9515,-0.233702,-0.525484,-4.793986603617668,1.2245162725448608,0.0117653,738.530029296875,,,,,,,148.2,3.293333333,148.2,3.293333333,,,,,,,,,,,,,,,,,,,"Riley Adams","19864",656180
"Kevin Newman","KCR",3,14,13,3,2,1,0,0,1,1,1,0,2,0,0,0,,0,0,0.249524,0.053199,0.171299,0.310561,0.293787,0.344703,0.280486,0.638491,0.0951792,4.44823,0.292814,0.00975547,-0.000410804,1.284,-0.370204,74.7433,0.00934467,-0.00975547,-0.40740692242980003,0.040244526229798794,0.0117347,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Kevin Newman","17696",621028
"Eliezer Alfonzo","LAD",2,6,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.230531,0.055399,0.140355,0.394707,0.277808,0.334073,0.268712,0.611882,0.103542,3.05496,0.252431,-0.00168399,-0.00657498,0.525795,-0.230414,70.1708,-0.00825897,0,-0.23452302627265453,0.125,0.0105798,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Eliezer Alfonzo","sa3003262",672613
"César Prieto","STL",2,7,7,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.25305,0.0464009,0.153704,0.301885,0.294232,0.358282,0.285866,0.652514,0.105232,4.34956,0.287384,-0.00224221,-0.00623819,0.672579,-0.154525,83.5605,-0.00848041,-0.0108374,-0.14487015642225742,0.014162630774080753,0.0104547,999,,,,,,,4.2,2.1,4.2,2.1,,,,,,,,,,,,,,,,,,,"Cesar Prieto","30163",693409
